time,event_raw_value_str,event_value,event_unit,hourly_value
2012-01-02 01:57:37+00:00,0.0,0.0,mm,
2012-01-02 13:55:40+00:00,0.0,0.0,mm,
2012-01-03 01:53:43+00:00,0.0,0.0,mm,
2012-01-03 13:48:00+00:00,0.0,0.0,mm,
2012-01-04 01:49:49+00:00,0.0,0.0,mm,
2012-01-04 13:47:52+00:00,0.0,0.0,mm,
2012-01-05 01:45:54+00:00,0.0,0.0,mm,
2012-01-05 13:43:57+00:00,0.0,0.0,mm,
2012-01-06 01:42:00+00:00,0.0,0.0,mm,
2012-01-06 13:40:03+00:00,0.0,0.0,mm,
2012-01-07 01:38:05+00:00,0.0,0.0,mm,
2012-01-07 13:36:08+00:00,0.0,0.0,mm,
2012-01-08 01:34:11+00:00,0.0,0.0,mm,
2012-01-08 13:32:13+00:00,0.0,0.0,mm,
2012-01-09 01:30:16+00:00,0.0,0.0,mm,
2012-01-09 13:28:19+00:00,0.0,0.0,mm,
2012-01-10 01:26:22+00:00,0.0,0.0,mm,
2012-01-10 13:20:39+00:00,0.0,0.0,mm,
2012-01-11 01:22:27+00:00,0.0,0.0,mm,
2012-01-11 13:20:30+00:00,0.0,0.0,mm,
2012-01-12 01:18:33+00:00,0.0,0.0,mm,
2012-01-12 13:16:36+00:00,0.0,0.0,mm,
2012-01-13 01:14:39+00:00,0.0,0.0,mm,
2012-01-13 13:12:42+00:00,0.0,0.0,mm,
2012-01-14 01:10:45+00:00,0.0,0.0,mm,
2012-01-14 13:08:48+00:00,0.0,0.0,mm,
2012-01-15 01:06:51+00:00,0.0,0.0,mm,
2012-01-15 13:04:54+00:00,0.0,0.0,mm,
2012-01-16 01:02:57+00:00,0.0,0.0,mm,
2012-01-16 13:01:00+00:00,0.0,0.0,mm,
2012-01-17 00:59:02+00:00,0.0,0.0,mm,
2012-01-17 12:57:05+00:00,0.0,0.0,mm,
2012-01-17 15:30:25+00:00,0.04,1.016,mm,
