time,event_raw_value_str,event_value,event_unit,hourly_value
2012-05-24 19:44:25+00:00,0.04,1.016,mm,
2012-05-24 19:46:02+00:00,0.04,1.016,mm,
2012-05-24 19:46:59+00:00,0.04,1.016,mm,
2012-05-24 19:47:59+00:00,0.04,1.016,mm,
2012-05-24 19:49:04+00:00,0.04,1.016,mm,
2012-05-24 19:50:18+00:00,0.04,1.016,mm,
2012-05-24 19:51:26+00:00,0.04,1.016,mm,
2012-05-24 19:52:48+00:00,0.04,1.016,mm,
2012-05-24 19:54:43+00:00,0.04,1.016,mm,
2012-05-24 19:58:21+00:00,0.12,3.0479999999999996,mm,
2012-05-24 19:59:04+00:00,0.04,1.016,mm,
2012-05-24 19:59:37+00:00,0.04,1.016,mm,
2012-05-24 20:00:13+00:00,0.04,1.016,mm,
2012-05-24 20:01:46+00:00,0.04,1.016,mm,
2012-05-25 00:48:11+00:00,0.0,0.0,mm,
2012-05-25 05:00:03+00:00,0.04,1.016,mm,
2012-05-25 05:51:14+00:00,0.04,1.016,mm,
2012-05-25 05:53:52+00:00,0.04,1.016,mm,
2012-05-25 05:59:23+00:00,0.04,1.016,mm,
2012-05-25 06:55:23+00:00,0.04,1.016,mm,
2012-05-25 12:46:13+00:00,0.0,0.0,mm,
2012-05-26 00:44:15+00:00,0.0,0.0,mm,
2012-05-26 12:42:17+00:00,0.0,0.0,mm,
2012-05-27 12:38:22+00:00,0.0,0.0,mm,
2012-05-28 00:36:24+00:00,0.0,0.0,mm,
2012-05-28 12:34:26+00:00,0.0,0.0,mm,
2012-05-29 00:32:29+00:00,0.0,0.0,mm,
2012-05-29 12:30:31+00:00,0.0,0.0,mm,
2012-05-30 00:28:33+00:00,0.0,0.0,mm,
2012-05-30 01:32:32+00:00,0.08,2.032,mm,
2012-05-30 01:33:46+00:00,0.04,1.016,mm,
2012-05-30 01:37:13+00:00,0.04,1.016,mm,
2012-05-30 12:26:36+00:00,0.0,0.0,mm,
2012-05-30 23:20:39+00:00,0.04,1.016,mm,
2012-05-30 23:37:29+00:00,0.04,1.016,mm,
2012-05-31 00:24:38+00:00,0.0,0.0,mm,
2012-05-31 12:22:40+00:00,0.0,0.0,mm,
2012-06-01 00:20:42+00:00,0.0,0.0,mm,
2012-06-01 12:18:45+00:00,0.0,0.0,mm,
2012-06-02 00:16:47+00:00,0.0,0.0,mm,
2012-06-02 12:14:49+00:00,0.0,0.0,mm,
2012-06-03 00:12:51+00:00,0.0,0.0,mm,
2012-06-03 12:10:54+00:00,0.0,0.0,mm,
2012-06-04 00:08:56+00:00,0.0,0.0,mm,
2012-06-04 12:06:58+00:00,0.0,0.0,mm,
2012-06-05 00:05:00+00:00,0.0,0.0,mm,
2012-06-05 12:03:03+00:00,0.0,0.0,mm,
2012-06-06 00:01:05+00:00,0.0,0.0,mm,
2012-06-06 11:59:07+00:00,0.0,0.0,mm,
2012-06-06 23:57:10+00:00,0.0,0.0,mm,
2012-06-07 11:55:12+00:00,0.0,0.0,mm,
2012-06-07 23:53:14+00:00,0.0,0.0,mm,
2012-06-08 11:51:16+00:00,0.0,0.0,mm,
2012-06-08 23:49:19+00:00,0.0,0.0,mm,
2012-06-09 11:47:21+00:00,0.0,0.0,mm,
2012-06-09 23:45:24+00:00,0.0,0.0,mm,
2012-06-10 11:43:26+00:00,0.0,0.0,mm,
2012-06-10 23:41:28+00:00,0.0,0.0,mm,
2012-06-11 02:15:25+00:00,0.04,1.016,mm,
2012-06-11 02:16:55+00:00,0.04,1.016,mm,
2012-06-11 02:17:41+00:00,0.04,1.016,mm,
2012-06-11 02:19:31+00:00,0.04,1.016,mm,
2012-06-11 02:20:22+00:00,0.04,1.016,mm,
2012-06-11 02:21:00+00:00,0.04,1.016,mm,
2012-06-11 02:21:21+00:00,0.04,1.016,mm,
2012-06-11 02:21:42+00:00,0.04,1.016,mm,
2012-06-11 02:22:03+00:00,0.04,1.016,mm,
2012-06-11 02:22:26+00:00,0.04,1.016,mm,
2012-06-11 02:22:49+00:00,0.04,1.016,mm,
2012-06-11 02:23:19+00:00,0.04,1.016,mm,
2012-06-11 02:24:09+00:00,0.08,2.032,mm,
2012-06-11 02:25:09+00:00,0.08,2.032,mm,
2012-06-11 02:25:44+00:00,0.04,1.016,mm,
2012-06-11 02:27:11+00:00,0.04,1.016,mm,
2012-06-11 04:57:50+00:00,0.08,2.032,mm,
2012-06-11 04:59:32+00:00,0.04,1.016,mm,
2012-06-11 05:02:08+00:00,0.04,1.016,mm,
