time,raw_raw_value_str,raw_value,raw_unit,event_raw_value_str,event_value,event_unit,hourly_value
2012-01-01 19:38:27+00:00,,,,0.0,0.0,mm,
2012-01-02 07:36:30+00:00,,,,0.0,0.0,mm,
2012-01-02 19:34:33+00:00,,,,0.0,0.0,mm,
2012-01-03 07:32:37+00:00,,,,0.0,0.0,mm,
2012-01-03 19:30:40+00:00,,,,0.0,0.0,mm,
2012-01-04 07:28:43+00:00,,,,0.0,0.0,mm,
2012-01-04 19:26:47+00:00,,,,0.0,0.0,mm,
2012-01-05 07:24:50+00:00,,,,0.0,0.0,mm,
2012-01-05 19:22:53+00:00,,,,0.0,0.0,mm,
2012-01-06 07:20:56+00:00,,,,0.0,0.0,mm,
2012-01-06 19:18:59+00:00,,,,0.0,0.0,mm,
2012-01-07 07:17:02+00:00,,,,0.0,0.0,mm,
2012-01-07 19:15:05+00:00,,,,0.0,0.0,mm,
2012-01-08 07:13:08+00:00,,,,0.0,0.0,mm,
2012-01-08 19:11:12+00:00,,,,0.0,0.0,mm,
2012-01-09 07:09:15+00:00,,,,0.0,0.0,mm,
2012-01-09 19:07:18+00:00,,,,0.0,0.0,mm,
2012-01-10 07:05:22+00:00,,,,0.0,0.0,mm,
2012-01-10 19:03:25+00:00,,,,0.0,0.0,mm,
2012-01-11 07:01:28+00:00,,,,0.0,0.0,mm,
2012-01-11 18:59:32+00:00,,,,0.0,0.0,mm,
2012-01-12 06:57:35+00:00,,,,0.0,0.0,mm,
2012-01-12 18:55:38+00:00,,,,0.0,0.0,mm,
2012-01-13 06:53:42+00:00,,,,0.0,0.0,mm,
2012-01-13 18:51:45+00:00,,,,0.0,0.0,mm,
2012-01-14 06:49:48+00:00,,,,0.0,0.0,mm,
2012-01-14 18:47:52+00:00,,,,0.0,0.0,mm,
2012-01-15 06:45:55+00:00,,,,0.0,0.0,mm,
2012-01-15 18:43:59+00:00,,,,0.0,0.0,mm,
2012-01-16 06:42:02+00:00,,,,0.0,0.0,mm,
2012-01-16 18:40:05+00:00,,,,0.0,0.0,mm,
2012-01-17 06:38:08+00:00,,,,0.0,0.0,mm,
2012-01-17 18:36:11+00:00,,,,0.0,0.0,mm,
2012-01-18 06:34:15+00:00,,,,0.0,0.0,mm,
2012-01-18 18:32:18+00:00,,,,0.0,0.0,mm,
2012-01-19 06:30:22+00:00,,,,0.0,0.0,mm,
2012-01-19 18:28:25+00:00,,,,0.0,0.0,mm,
2012-01-20 06:26:28+00:00,,,,0.0,0.0,mm,
