time,raw_raw_value_str,raw_value,raw_unit,event_raw_value_str,event_value,event_unit,hourly_value
2013-06-29 08:22:47+00:00,,,,0.0,0.0,mm,
2013-06-29 20:20:45+00:00,,,,0.0,0.0,mm,
2013-06-30 08:18:43+00:00,,,,0.0,0.0,mm,
2013-06-30 20:16:41+00:00,,,,0.0,0.0,mm,
2013-07-01 08:14:39+00:00,,,,0.0,0.0,mm,
2013-07-01 20:12:38+00:00,,,,0.0,0.0,mm,
2013-07-02 08:10:35+00:00,,,,0.0,0.0,mm,
2013-07-02 20:08:34+00:00,,,,0.0,0.0,mm,
2013-07-03 08:06:32+00:00,,,,0.0,0.0,mm,
2013-07-03 20:04:30+00:00,,,,0.0,0.0,mm,
2013-07-04 08:02:28+00:00,,,,0.0,0.0,mm,
2013-07-04 20:00:26+00:00,,,,0.0,0.0,mm,
2013-07-05 07:58:24+00:00,,,,0.0,0.0,mm,
2013-07-05 19:56:22+00:00,,,,0.0,0.0,mm,
2013-07-06 07:54:20+00:00,,,,0.0,0.0,mm,
2013-07-06 19:52:19+00:00,,,,0.0,0.0,mm,
2013-07-07 07:50:17+00:00,,,,0.0,0.0,mm,
2013-07-07 19:48:15+00:00,,,,0.0,0.0,mm,
2013-07-08 07:46:13+00:00,,,,0.0,0.0,mm,
2013-07-08 19:44:11+00:00,,,,0.0,0.0,mm,
2013-07-09 07:42:09+00:00,,,,0.0,0.0,mm,
2013-07-09 19:40:07+00:00,,,,0.0,0.0,mm,
2013-07-10 07:38:05+00:00,,,,0.0,0.0,mm,
2013-07-10 19:36:04+00:00,,,,0.0,0.0,mm,
2013-07-11 07:34:02+00:00,,,,0.0,0.0,mm,
2013-07-11 19:32:00+00:00,,,,0.0,0.0,mm,
2013-07-12 07:29:58+00:00,,,,0.0,0.0,mm,
2013-07-13 07:25:54+00:00,,,,0.0,0.0,mm,
2013-07-13 19:23:52+00:00,,,,0.0,0.0,mm,
2013-07-14 07:21:50+00:00,,,,0.0,0.0,mm,
2013-07-14 19:19:48+00:00,,,,0.0,0.0,mm,
2013-07-15 07:17:46+00:00,,,,0.0,0.0,mm,
2013-07-15 19:15:45+00:00,,,,0.0,0.0,mm,
2013-07-16 07:13:42+00:00,,,,0.0,0.0,mm,
2013-07-16 19:11:41+00:00,,,,0.0,0.0,mm,
2013-07-17 07:09:39+00:00,,,,0.0,0.0,mm,
2013-07-17 19:07:37+00:00,,,,0.0,0.0,mm,
2013-07-18 07:05:35+00:00,,,,0.0,0.0,mm,
2013-07-18 19:03:33+00:00,,,,0.0,0.0,mm,
2013-07-19 18:59:30+00:00,,,,0.0,0.0,mm,
2013-07-20 06:57:28+00:00,,,,0.0,0.0,mm,
2013-07-20 18:55:26+00:00,,,,0.0,0.0,mm,
2013-07-21 06:53:24+00:00,,,,0.0,0.0,mm,
2013-07-21 18:51:22+00:00,,,,0.0,0.0,mm,
2013-07-22 18:47:18+00:00,,,,0.0,0.0,mm,
2013-07-23 06:45:16+00:00,,,,0.0,0.0,mm,
2013-07-23 18:43:14+00:00,,,,0.0,0.0,mm,
2013-07-24 06:41:12+00:00,,,,0.0,0.0,mm,
2013-07-24 18:39:10+00:00,,,,0.0,0.0,mm,
2013-07-25 06:37:08+00:00,,,,0.0,0.0,mm,
