time,raw_raw_value_str,raw_value,raw_unit,event_raw_value_str,event_value,event_unit,hourly_value
2015-01-01 02:01:52+00:00,,,,0.0,0.0,mm,
2015-01-01 13:59:48+00:00,,,,0.0,0.0,mm,
2015-01-02 01:57:43+00:00,,,,0.0,0.0,mm,
2015-01-02 13:55:39+00:00,,,,0.0,0.0,mm,
2015-01-03 01:53:35+00:00,,,,0.0,0.0,mm,
2015-01-03 13:51:30+00:00,,,,0.0,0.0,mm,
2015-01-04 01:49:26+00:00,,,,0.0,0.0,mm,
2015-01-04 11:33:03+00:00,,,,0.04,1.016,mm,
2015-01-04 13:47:21+00:00,,,,0.0,0.0,mm,
2015-01-05 01:45:17+00:00,,,,0.0,0.0,mm,
2015-01-05 13:43:13+00:00,,,,0.0,0.0,mm,
2015-01-06 01:41:09+00:00,,,,0.0,0.0,mm,
2015-01-06 13:39:05+00:00,,,,0.0,0.0,mm,
2015-01-07 01:37:01+00:00,,,,0.0,0.0,mm,
2015-01-07 13:34:57+00:00,,,,0.0,0.0,mm,
2015-01-08 01:32:53+00:00,,,,0.0,0.0,mm,
2015-01-08 13:30:49+00:00,,,,0.0,0.0,mm,
2015-01-09 01:28:45+00:00,,,,0.0,0.0,mm,
2015-01-09 13:26:41+00:00,,,,0.0,0.0,mm,
2015-01-10 13:22:33+00:00,,,,0.0,0.0,mm,
2015-01-11 01:20:28+00:00,,,,0.0,0.0,mm,
2015-01-11 13:18:24+00:00,,,,0.0,0.0,mm,
2015-01-12 01:16:20+00:00,,,,0.0,0.0,mm,
2015-01-12 13:14:15+00:00,,,,0.0,0.0,mm,
2015-01-13 01:12:11+00:00,,,,0.0,0.0,mm,
2015-01-13 13:10:07+00:00,,,,0.0,0.0,mm,
2015-01-14 01:08:03+00:00,,,,0.0,0.0,mm,
2015-01-14 13:05:59+00:00,,,,0.0,0.0,mm,
2015-01-15 01:03:55+00:00,,,,0.0,0.0,mm,
2015-01-15 13:01:51+00:00,,,,0.0,0.0,mm,
2015-01-16 00:59:46+00:00,,,,0.0,0.0,mm,
2015-01-16 12:57:42+00:00,,,,0.0,0.0,mm,
2015-01-17 00:55:38+00:00,,,,0.0,0.0,mm,
2015-01-17 12:53:33+00:00,,,,0.0,0.0,mm,
2015-01-18 00:51:29+00:00,,,,0.0,0.0,mm,
2015-01-18 12:49:25+00:00,,,,0.0,0.0,mm,
2015-01-19 00:47:20+00:00,,,,0.0,0.0,mm,
2015-01-19 12:45:16+00:00,,,,0.0,0.0,mm,
2015-01-20 00:43:11+00:00,,,,0.0,0.0,mm,
2015-01-20 12:41:07+00:00,,,,0.0,0.0,mm,
2015-01-21 00:39:03+00:00,,,,0.0,0.0,mm,
2015-01-21 12:36:58+00:00,,,,0.0,0.0,mm,
2015-01-22 00:34:54+00:00,,,,0.0,0.0,mm,
2015-01-22 12:32:50+00:00,,,,0.0,0.0,mm,
2015-01-23 00:30:45+00:00,,,,0.0,0.0,mm,
2015-01-23 12:28:41+00:00,,,,0.0,0.0,mm,
2015-01-24 00:26:37+00:00,,,,0.0,0.0,mm,
2015-01-24 12:24:32+00:00,,,,0.0,0.0,mm,
2015-01-24 22:26:07+00:00,,,,0.04,1.016,mm,
2015-01-25 00:22:28+00:00,,,,0.0,0.0,mm,
2015-01-25 01:04:37+00:00,,,,0.04,1.016,mm,
2015-01-25 12:20:23+00:00,,,,0.0,0.0,mm,
2015-01-26 00:18:19+00:00,,,,0.0,0.0,mm,
2015-01-26 12:16:15+00:00,,,,0.0,0.0,mm,
2015-01-27 00:14:10+00:00,,,,0.0,0.0,mm,
2015-01-27 12:12:06+00:00,,,,0.0,0.0,mm,
2015-01-28 00:10:01+00:00,,,,0.0,0.0,mm,
2015-01-28 12:07:57+00:00,,,,0.0,0.0,mm,
2015-01-29 00:05:52+00:00,,,,0.0,0.0,mm,
2015-01-29 12:03:48+00:00,,,,0.0,0.0,mm,
2015-01-30 00:01:43+00:00,,,,0.0,0.0,mm,
2015-01-30 11:59:39+00:00,,,,0.0,0.0,mm,
2015-01-30 23:57:35+00:00,,,,0.0,0.0,mm,
2015-01-31 05:13:44+00:00,,,,0.04,1.016,mm,
2015-01-31 06:21:40+00:00,,,,0.04,1.016,mm,
2015-01-31 07:13:28+00:00,,,,0.04,1.016,mm,
2015-01-31 08:09:07+00:00,,,,0.04,1.016,mm,
2015-01-31 08:49:02+00:00,,,,0.04,1.016,mm,
2015-01-31 09:12:55+00:00,,,,0.04,1.016,mm,
2015-01-31 09:38:49+00:00,,,,0.04,1.016,mm,
2015-01-31 10:03:57+00:00,,,,0.04,1.016,mm,
2015-01-31 10:23:57+00:00,,,,0.04,1.016,mm,
2015-01-31 10:56:41+00:00,,,,0.04,1.016,mm,
2015-01-31 11:18:01+00:00,,,,0.04,1.016,mm,
2015-01-31 11:42:55+00:00,,,,0.04,1.016,mm,
2015-01-31 11:55:30+00:00,,,,0.0,0.0,mm,
2015-01-31 12:12:26+00:00,,,,0.04,1.016,mm,
2015-01-31 13:02:43+00:00,,,,0.04,1.016,mm,
2015-01-31 13:51:47+00:00,,,,0.04,1.016,mm,
2015-01-31 14:38:48+00:00,,,,0.04,1.016,mm,
2015-01-31 15:26:14+00:00,,,,0.04,1.016,mm,
2015-01-31 16:03:25+00:00,,,,0.04,1.016,mm,
2015-01-31 16:39:10+00:00,,,,0.04,1.016,mm,
2015-01-31 17:18:31+00:00,,,,0.04,1.016,mm,
2015-01-31 17:53:53+00:00,,,,0.04,1.016,mm,
2015-01-31 18:38:48+00:00,,,,0.04,1.016,mm,
2015-01-31 19:02:17+00:00,,,,0.04,1.016,mm,
2015-01-31 19:35:24+00:00,,,,0.04,1.016,mm,
2015-01-31 20:09:43+00:00,,,,0.04,1.016,mm,
2015-01-31 20:39:36+00:00,,,,0.04,1.016,mm,
2015-01-31 23:53:26+00:00,,,,0.0,0.0,mm,
2015-02-01 05:14:17+00:00,,,,0.04,1.016,mm,
2015-02-01 08:22:26+00:00,,,,0.04,1.016,mm,
2015-02-01 11:51:21+00:00,,,,0.0,0.0,mm,
2015-02-01 12:33:36+00:00,,,,0.04,1.016,mm,
2015-02-01 23:49:17+00:00,,,,0.0,0.0,mm,
2015-02-02 10:39:44+00:00,,,,0.04,1.016,mm,
2015-02-02 11:47:13+00:00,,,,0.0,0.0,mm,
2015-02-02 12:15:30+00:00,,,,0.04,1.016,mm,
2015-02-02 13:28:41+00:00,,,,0.04,1.016,mm,
2015-02-02 14:56:43+00:00,,,,0.04,1.016,mm,
2015-02-02 23:45:09+00:00,,,,0.0,0.0,mm,
2015-02-03 10:50:28+00:00,,,,0.04,1.016,mm,
2015-02-03 11:21:41+00:00,,,,0.04,1.016,mm,
2015-02-03 11:43:05+00:00,,,,0.0,0.0,mm,
2015-02-03 11:44:17+00:00,,,,0.04,1.016,mm,
2015-02-03 12:01:51+00:00,,,,0.04,1.016,mm,
2015-02-03 12:17:05+00:00,,,,0.04,1.016,mm,
2015-02-03 12:32:29+00:00,,,,0.04,1.016,mm,
2015-02-03 12:46:59+00:00,,,,0.04,1.016,mm,
2015-02-03 13:01:06+00:00,,,,0.04,1.016,mm,
2015-02-03 13:18:17+00:00,,,,0.04,1.016,mm,
2015-02-03 23:41:00+00:00,,,,0.0,0.0,mm,
2015-02-04 23:36:52+00:00,,,,0.0,0.0,mm,
2015-02-05 10:50:09+00:00,,,,0.04,1.016,mm,
2015-02-05 11:34:48+00:00,,,,0.0,0.0,mm,
2015-02-05 23:32:43+00:00,,,,0.0,0.0,mm,
2015-02-06 11:30:39+00:00,,,,0.0,0.0,mm,
2015-02-06 23:28:35+00:00,,,,0.0,0.0,mm,
2015-02-07 11:26:30+00:00,,,,0.0,0.0,mm,
2015-02-07 23:24:26+00:00,,,,0.0,0.0,mm,
2015-02-08 11:22:21+00:00,,,,0.0,0.0,mm,
2015-02-08 23:20:16+00:00,,,,0.0,0.0,mm,
2015-02-09 11:18:12+00:00,,,,0.0,0.0,mm,
2015-02-09 23:16:07+00:00,,,,0.0,0.0,mm,
2015-02-10 11:14:03+00:00,,,,0.0,0.0,mm,
2015-02-10 23:11:58+00:00,,,,0.0,0.0,mm,
2015-02-11 11:09:54+00:00,,,,0.0,0.0,mm,
2015-02-11 23:07:49+00:00,,,,0.0,0.0,mm,
2015-02-12 11:05:45+00:00,,,,0.0,0.0,mm,
2015-02-12 23:03:41+00:00,,,,0.0,0.0,mm,
2015-02-13 11:01:37+00:00,,,,0.0,0.0,mm,
