time,event_raw_value_str,event_value,event_unit,hourly_value
2012-01-02 00:15:40+00:00,0.0,0.0,mm,
2012-01-03 00:11:05+00:00,0.0,0.0,mm,
2012-01-03 12:08:51+00:00,0.0,0.0,mm,
2012-01-04 00:06:35+00:00,0.0,0.0,mm,
2012-01-04 12:04:20+00:00,0.0,0.0,mm,
2012-01-05 00:02:05+00:00,0.0,0.0,mm,
2012-01-05 11:59:49+00:00,0.0,0.0,mm,
2012-01-05 23:57:33+00:00,0.0,0.0,mm,
2012-01-06 11:55:17+00:00,0.0,0.0,mm,
2012-01-06 23:53:01+00:00,0.0,0.0,mm,
2012-01-07 11:50:46+00:00,0.0,0.0,mm,
2012-01-07 23:48:35+00:00,0.0,0.0,mm,
2012-01-08 11:46:16+00:00,0.0,0.0,mm,
2012-01-08 23:44:00+00:00,0.0,0.0,mm,
2012-01-09 11:41:45+00:00,0.0,0.0,mm,
2012-01-09 23:39:29+00:00,0.0,0.0,mm,
2012-01-10 11:37:15+00:00,0.0,0.0,mm,
2012-01-10 23:35:02+00:00,0.0,0.0,mm,
2012-01-11 11:32:46+00:00,0.0,0.0,mm,
2012-01-11 23:30:31+00:00,0.0,0.0,mm,
2012-01-12 11:28:15+00:00,0.0,0.0,mm,
2012-01-12 23:26:00+00:00,0.0,0.0,mm,
2012-01-13 11:23:44+00:00,0.0,0.0,mm,
2012-01-13 23:21:28+00:00,0.0,0.0,mm,
2012-01-14 11:19:13+00:00,0.0,0.0,mm,
2012-01-14 23:16:57+00:00,0.0,0.0,mm,
2012-01-15 11:14:42+00:00,0.0,0.0,mm,
2012-01-15 23:12:26+00:00,0.0,0.0,mm,
2012-01-16 11:10:12+00:00,0.0,0.0,mm,
2012-01-16 23:07:54+00:00,0.0,0.0,mm,
2012-01-17 11:05:38+00:00,0.0,0.0,mm,
2012-01-17 23:03:23+00:00,0.0,0.0,mm,
2012-01-18 11:01:08+00:00,0.0,0.0,mm,
2012-01-18 22:58:52+00:00,0.0,0.0,mm,
2012-01-19 10:56:49+00:00,0.0,0.0,mm,
2012-01-19 22:54:21+00:00,0.0,0.0,mm,
2012-01-20 10:52:06+00:00,0.0,0.0,mm,
2012-01-20 22:49:50+00:00,0.0,0.0,mm,
2012-01-21 10:47:35+00:00,0.0,0.0,mm,
2012-01-21 22:45:20+00:00,0.0,0.0,mm,
2012-01-22 10:43:04+00:00,0.0,0.0,mm,
