time,raw_raw_value_str,raw_value,raw_unit,event_raw_value_str,event_value,event_unit,hourly_value
2014-10-03 14:52:25+00:00,,,,0.0,0.0,mm,
2014-10-03 14:54:05+00:00,,,,0.0,0.0,mm,
2014-10-03 14:56:55+00:00,,,,0.0,0.0,mm,
2014-10-03 14:58:35+00:00,,,,0.0,0.0,mm,
2014-10-03 14:59:55+00:00,,,,0.0,0.0,mm,
2014-10-03 15:00:05+00:00,,,,0.0,0.0,mm,
2014-10-03 15:01:35+00:00,,,,0.0,0.0,mm,
2014-10-03 15:01:45+00:00,,,,0.0,0.0,mm,
2014-10-03 15:01:55+00:00,,,,0.0,0.0,mm,
2014-10-03 15:03:35+00:00,,,,0.0,0.0,mm,
2014-10-03 15:05:55+00:00,,,,0.0,0.0,mm,
2014-10-03 15:07:35+00:00,,,,0.0,0.0,mm,
2014-10-03 15:37:25+00:00,,,,0.0,0.0,mm,
2014-10-03 15:37:35+00:00,,,,0.0,0.0,mm,
2014-10-03 15:39:05+00:00,,,,0.0,0.0,mm,
2014-10-03 15:39:15+00:00,,,,0.0,0.0,mm,
2014-10-03 15:39:55+00:00,,,,0.0,0.0,mm,
2014-10-03 15:40:05+00:00,,,,0.0,0.0,mm,
2014-10-03 15:41:35+00:00,,,,0.0,0.0,mm,
2014-10-03 15:41:45+00:00,,,,0.0,0.0,mm,
2014-10-03 15:44:35+00:00,,,,0.0,0.0,mm,
2014-10-03 15:44:55+00:00,,,,0.0,0.0,mm,
2014-10-03 15:45:05+00:00,,,,0.0,0.0,mm,
2014-10-03 15:45:55+00:00,,,,0.0,0.0,mm,
2014-10-03 15:46:15+00:00,,,,0.0,0.0,mm,
2014-10-03 15:46:35+00:00,,,,0.0,0.0,mm,
2014-10-03 15:46:45+00:00,,,,0.0,0.0,mm,
2014-10-03 15:47:35+00:00,,,,0.0,0.0,mm,
2014-10-03 15:47:45+00:00,,,,0.0,0.0,mm,
2014-10-03 15:48:55+00:00,,,,0.0,0.0,mm,
2014-10-03 15:49:05+00:00,,,,0.0,0.0,mm,
2014-10-03 15:49:15+00:00,,,,0.0,0.0,mm,
2014-10-03 15:50:35+00:00,,,,0.0,0.0,mm,
2014-10-03 15:50:45+00:00,,,,0.0,0.0,mm,
2014-10-03 15:52:05+00:00,,,,0.0,0.0,mm,
2014-10-03 15:53:13+00:00,,,,0.0,0.0,mm,
2015-07-01 00:00:00+00:00,,,,0.0,0.0,mm,
2015-07-21 14:58:01+00:00,,,,0.0,0.0,mm,
