time,event_raw_value_str,event_value,event_unit,hourly_value
2012-01-02 00:57:56+00:00,0.0,0.0,mm,
2012-01-02 12:55:53+00:00,0.0,0.0,mm,
2012-01-03 00:53:51+00:00,0.0,0.0,mm,
2012-01-03 12:51:48+00:00,0.0,0.0,mm,
2012-01-04 12:47:42+00:00,0.0,0.0,mm,
2012-01-05 00:45:39+00:00,0.0,0.0,mm,
2012-01-05 12:43:36+00:00,0.0,0.0,mm,
2012-01-06 00:41:33+00:00,0.0,0.0,mm,
2012-01-06 12:39:30+00:00,0.0,0.0,mm,
2012-01-07 00:37:27+00:00,0.0,0.0,mm,
2012-01-07 12:35:24+00:00,0.0,0.0,mm,
2012-01-08 00:33:21+00:00,0.0,0.0,mm,
2012-01-08 12:31:18+00:00,0.0,0.0,mm,
2012-01-09 00:29:15+00:00,0.0,0.0,mm,
2012-01-09 12:27:12+00:00,0.0,0.0,mm,
2012-01-10 00:25:09+00:00,0.0,0.0,mm,
2012-01-10 12:19:20+00:00,0.0,0.0,mm,
2012-01-11 00:21:03+00:00,0.0,0.0,mm,
2012-01-11 12:19:00+00:00,0.0,0.0,mm,
2012-01-12 00:16:57+00:00,0.0,0.0,mm,
2012-01-13 00:12:52+00:00,0.0,0.0,mm,
2012-01-13 12:10:49+00:00,0.0,0.0,mm,
2012-01-14 00:08:46+00:00,0.0,0.0,mm,
2012-01-14 12:06:44+00:00,0.0,0.0,mm,
2012-01-15 00:04:41+00:00,0.0,0.0,mm,
2012-01-15 12:02:38+00:00,0.0,0.0,mm,
2012-01-16 00:00:35+00:00,0.0,0.0,mm,
2012-01-16 11:58:32+00:00,0.0,0.0,mm,
2012-01-16 21:34:30+00:00,0.04,1.016,mm,
2012-01-16 23:56:29+00:00,0.0,0.0,mm,
2012-01-17 11:54:26+00:00,0.0,0.0,mm,
2012-01-17 23:52:23+00:00,0.0,0.0,mm,
2012-01-18 11:50:20+00:00,0.0,0.0,mm,
2012-01-18 23:48:18+00:00,0.0,0.0,mm,
2012-01-19 11:46:15+00:00,0.0,0.0,mm,
2012-01-19 23:44:12+00:00,0.0,0.0,mm,
2012-01-20 11:42:10+00:00,0.0,0.0,mm,
2012-01-20 23:40:05+00:00,0.0,0.0,mm,
2012-01-21 11:38:04+00:00,0.0,0.0,mm,
2012-01-21 23:36:02+00:00,0.0,0.0,mm,
2012-01-22 11:33:59+00:00,0.0,0.0,mm,
2012-01-22 18:59:39+00:00,0.04,1.016,mm,
2012-01-22 23:31:56+00:00,0.0,0.0,mm,
2012-01-23 11:29:53+00:00,0.0,0.0,mm,
2012-01-23 23:27:50+00:00,0.0,0.0,mm,
2012-01-24 11:25:47+00:00,0.0,0.0,mm,
2012-01-24 23:23:44+00:00,0.0,0.0,mm,
2012-01-25 11:21:41+00:00,0.0,0.0,mm,
2012-01-25 23:19:38+00:00,0.0,0.0,mm,
2012-01-26 11:17:36+00:00,0.0,0.0,mm,
2012-01-26 23:15:32+00:00,0.0,0.0,mm,
2012-01-27 11:13:30+00:00,0.0,0.0,mm,
2012-01-27 23:11:27+00:00,0.0,0.0,mm,
2012-01-28 11:09:24+00:00,0.0,0.0,mm,
2012-01-28 23:07:21+00:00,0.0,0.0,mm,
2012-01-29 11:05:18+00:00,0.0,0.0,mm,
2012-01-29 23:03:15+00:00,0.0,0.0,mm,
2012-01-30 11:01:12+00:00,0.0,0.0,mm,
2012-01-30 22:59:09+00:00,0.0,0.0,mm,
2012-01-31 10:57:06+00:00,0.0,0.0,mm,
2012-01-31 22:55:03+00:00,0.0,0.0,mm,
2012-02-01 10:53:00+00:00,0.0,0.0,mm,
2012-02-01 22:50:57+00:00,0.0,0.0,mm,
2012-02-02 10:48:54+00:00,0.0,0.0,mm,
2012-02-02 22:46:51+00:00,0.0,0.0,mm,
2012-02-03 06:38:55+00:00,0.04,1.016,mm,
2012-02-03 06:47:26+00:00,0.04,1.016,mm,
2012-02-03 06:51:45+00:00,0.04,1.016,mm,
2012-02-03 07:02:57+00:00,0.04,1.016,mm,
2012-02-03 07:06:37+00:00,0.04,1.016,mm,
2012-02-03 07:11:56+00:00,0.04,1.016,mm,
2012-02-03 07:16:59+00:00,0.04,1.016,mm,
2012-02-03 07:23:01+00:00,0.04,1.016,mm,
2012-02-03 07:27:48+00:00,0.04,1.016,mm,
2012-02-03 07:31:37+00:00,0.04,1.016,mm,
2012-02-03 07:46:01+00:00,0.04,1.016,mm,
2012-02-03 07:58:58+00:00,0.04,1.016,mm,
2012-02-03 08:12:39+00:00,0.04,1.016,mm,
2012-02-03 08:21:20+00:00,0.04,1.016,mm,
2012-02-03 08:30:41+00:00,0.04,1.016,mm,
2012-02-03 08:43:00+00:00,0.04,1.016,mm,
2012-02-03 08:59:58+00:00,0.04,1.016,mm,
2012-02-03 09:29:51+00:00,0.04,1.016,mm,
2012-02-03 09:38:29+00:00,0.04,1.016,mm,
2012-02-03 10:19:41+00:00,0.04,1.016,mm,
2012-02-03 10:44:48+00:00,0.0,0.0,mm,
2012-02-03 10:58:45+00:00,0.04,1.016,mm,
2012-02-03 11:55:08+00:00,0.04,1.016,mm,
2012-02-03 12:12:04+00:00,0.04,1.016,mm,
2012-02-03 12:43:51+00:00,0.04,1.016,mm,
2012-02-03 13:01:09+00:00,0.04,1.016,mm,
2012-02-03 13:49:58+00:00,0.04,1.016,mm,
2012-02-03 14:10:41+00:00,0.04,1.016,mm,
2012-02-03 14:46:01+00:00,0.04,1.016,mm,
2012-02-03 15:07:33+00:00,0.04,1.016,mm,
2012-02-03 15:22:56+00:00,0.04,1.016,mm,
2012-02-03 15:30:27+00:00,0.04,1.016,mm,
2012-02-03 15:37:02+00:00,0.04,1.016,mm,
2012-02-03 15:43:30+00:00,0.04,1.016,mm,
2012-02-03 15:49:50+00:00,0.04,1.016,mm,
2012-02-03 15:57:12+00:00,0.04,1.016,mm,
