time,event_raw_value_str,event_value,event_unit,hourly_value
2012-01-01 18:01:35+00:00,0.0,0.0,mm,
2012-01-02 05:59:35+00:00,0.0,0.0,mm,
2012-01-02 17:57:36+00:00,0.0,0.0,mm,
2012-01-03 05:55:37+00:00,0.0,0.0,mm,
2012-01-03 17:53:37+00:00,0.0,0.0,mm,
2012-01-04 05:51:39+00:00,0.0,0.0,mm,
2012-01-04 17:49:39+00:00,0.0,0.0,mm,
2012-01-05 05:47:39+00:00,0.0,0.0,mm,
2012-01-05 17:45:40+00:00,0.0,0.0,mm,
2012-01-06 05:43:40+00:00,0.0,0.0,mm,
2012-01-06 17:41:41+00:00,0.0,0.0,mm,
2012-01-07 05:39:41+00:00,0.0,0.0,mm,
2012-01-07 17:37:42+00:00,0.0,0.0,mm,
2012-01-08 05:35:42+00:00,0.0,0.0,mm,
2012-01-08 17:33:43+00:00,0.0,0.0,mm,
2012-01-09 05:31:43+00:00,0.0,0.0,mm,
2012-01-09 17:29:44+00:00,0.0,0.0,mm,
2012-01-10 05:27:45+00:00,0.0,0.0,mm,
2012-01-10 17:25:45+00:00,0.0,0.0,mm,
2012-01-11 05:23:46+00:00,0.0,0.0,mm,
2012-01-11 17:21:47+00:00,0.0,0.0,mm,
2012-01-12 05:19:47+00:00,0.0,0.0,mm,
2012-01-12 17:17:48+00:00,0.0,0.0,mm,
2012-01-13 05:15:49+00:00,0.0,0.0,mm,
2012-01-13 17:13:50+00:00,0.0,0.0,mm,
2012-01-14 05:11:51+00:00,0.0,0.0,mm,
2012-01-14 17:09:51+00:00,0.0,0.0,mm,
2012-01-15 05:07:52+00:00,0.0,0.0,mm,
2012-01-15 17:05:53+00:00,0.0,0.0,mm,
2012-01-16 05:03:53+00:00,0.0,0.0,mm,
2012-01-16 17:01:54+00:00,0.0,0.0,mm,
2012-01-17 04:59:55+00:00,0.0,0.0,mm,
2012-01-17 16:57:55+00:00,0.0,0.0,mm,
2012-01-18 04:55:56+00:00,0.0,0.0,mm,
2012-01-18 16:53:57+00:00,0.0,0.0,mm,
2012-01-19 04:51:57+00:00,0.0,0.0,mm,
2012-01-19 16:49:58+00:00,0.0,0.0,mm,
2012-01-20 04:47:59+00:00,0.0,0.0,mm,
2012-01-20 16:46:00+00:00,0.0,0.0,mm,
2012-01-21 04:44:00+00:00,0.0,0.0,mm,
2012-01-21 16:42:01+00:00,0.0,0.0,mm,
2012-01-22 04:40:02+00:00,0.0,0.0,mm,
2012-01-22 16:38:03+00:00,0.0,0.0,mm,
2012-01-23 04:36:04+00:00,0.0,0.0,mm,
2012-01-23 16:34:04+00:00,0.0,0.0,mm,
2012-01-24 04:32:05+00:00,0.0,0.0,mm,
2012-01-24 16:30:06+00:00,0.0,0.0,mm,
2012-01-25 04:28:06+00:00,0.0,0.0,mm,
2012-01-25 16:26:07+00:00,0.0,0.0,mm,
