Reading,Receive,Value,Unit,Data Quality
2012-01-01T21:56:19Z,,0.0,mm,
2012-01-02T09:54:22Z,,0.0,mm,
2012-01-02T21:52:24Z,,0.0,mm,
2012-01-03T09:50:27Z,,0.0,mm,
2012-01-03T21:48:29Z,,0.0,mm,
2012-01-04T09:46:31Z,,0.0,mm,
2012-01-04T21:44:33Z,,0.0,mm,
2012-01-05T09:42:36Z,,0.0,mm,
2012-01-05T21:40:38Z,,0.0,mm,
2012-01-06T09:38:40Z,,0.0,mm,
2012-01-06T21:36:42Z,,0.0,mm,
2012-01-07T09:34:45Z,,0.0,mm,
2012-01-07T21:32:47Z,,0.0,mm,
2012-01-08T09:30:49Z,,0.0,mm,
2012-01-08T21:28:51Z,,0.0,mm,
2012-01-09T09:26:53Z,,0.0,mm,
2012-01-09T21:24:56Z,,0.0,mm,
2012-01-10T09:22:58Z,,0.0,mm,
2012-01-10T21:21:00Z,,0.0,mm,
2012-01-11T09:19:02Z,,0.0,mm,
2012-01-11T21:17:05Z,,0.0,mm,
2012-01-12T09:15:07Z,,0.0,mm,
2012-01-12T21:13:10Z,,0.0,mm,
2012-01-13T09:11:12Z,,0.0,mm,
2012-01-13T21:09:15Z,,0.0,mm,
2012-01-14T09:07:17Z,,0.0,mm,
2012-01-14T21:05:19Z,,0.0,mm,
2012-01-15T09:03:22Z,,0.0,mm,
2012-01-15T21:01:24Z,,0.0,mm,
2012-01-16T08:59:26Z,,0.0,mm,
2012-01-16T20:57:28Z,,0.0,mm,
2012-01-17T08:55:30Z,,0.0,mm,
2012-01-17T20:53:33Z,,0.0,mm,
2012-01-18T08:51:35Z,,0.0,mm,
2012-01-18T20:49:38Z,,0.0,mm,
2012-01-19T08:47:40Z,,0.0,mm,
2012-01-19T20:45:42Z,,0.0,mm,
2012-01-20T08:43:45Z,,0.0,mm,
2012-01-20T20:41:47Z,,0.0,mm,
2012-01-21T08:39:49Z,,0.0,mm,
2012-01-21T20:37:52Z,,0.0,mm,
2012-01-22T08:35:54Z,,0.0,mm,
2012-01-22T18:53:58Z,,1.016,mm,
2012-01-22T20:33:57Z,,0.0,mm,
2012-01-23T08:31:59Z,,0.0,mm,
2012-01-23T20:30:01Z,,0.0,mm,
2012-01-24T08:28:03Z,,0.0,mm,
2012-01-24T20:26:06Z,,0.0,mm,
2012-01-25T08:24:08Z,,0.0,mm,
2012-01-25T20:22:10Z,,0.0,mm,
2012-01-26T08:20:12Z,,0.0,mm,
2012-01-26T20:18:15Z,,0.0,mm,
2012-01-27T08:16:17Z,,0.0,mm,
2012-01-27T20:14:19Z,,0.0,mm,
2012-01-28T08:12:21Z,,0.0,mm,
2012-01-28T20:10:24Z,,0.0,mm,
2012-01-29T08:08:26Z,,0.0,mm,
2012-01-29T20:06:28Z,,0.0,mm,
2012-01-30T08:04:31Z,,0.0,mm,
2012-01-30T20:02:33Z,,0.0,mm,
2012-01-31T08:00:35Z,,0.0,mm,
2012-01-31T19:58:37Z,,0.0,mm,
2012-02-01T07:56:39Z,,0.0,mm,
2012-02-01T19:54:41Z,,0.0,mm,
2012-02-02T07:52:43Z,,0.0,mm,
2012-02-02T19:50:45Z,,0.0,mm,
2012-02-03T06:13:19Z,,1.016,mm,
2012-02-03T06:20:47Z,,1.016,mm,
2012-02-03T06:24:08Z,,1.016,mm,
2012-02-03T06:26:08Z,,1.016,mm,
2012-02-03T06:31:14Z,,2.032,mm,
2012-02-03T06:33:26Z,,1.016,mm,
2012-02-03T06:35:39Z,,1.016,mm,
2012-02-03T06:40:27Z,,1.016,mm,
2012-02-03T06:45:53Z,,1.016,mm,
2012-02-03T06:52:04Z,,1.016,mm,
2012-02-03T06:54:23Z,,1.016,mm,
2012-02-03T06:57:45Z,,1.016,mm,
2012-02-03T07:01:03Z,,1.016,mm,
2012-02-03T07:06:07Z,,1.016,mm,
2012-02-03T07:12:14Z,,1.016,mm,
2012-02-03T07:16:38Z,,1.016,mm,
2012-02-03T07:21:29Z,,1.016,mm,
2012-02-03T07:30:37Z,,1.016,mm,
2012-02-03T07:34:26Z,,1.016,mm,
2012-02-03T07:40:29Z,,1.016,mm,
2012-02-03T07:48:16Z,,1.016,mm,
2012-02-03T07:48:47Z,,0.0,mm,
2012-02-03T07:57:33Z,,1.016,mm,
2012-02-03T08:05:50Z,,1.016,mm,
2012-02-03T08:30:28Z,,2.032,mm,
2012-02-03T09:04:44Z,,1.016,mm,
2012-02-03T14:29:00Z,,1.016,mm,
2012-02-03T14:50:56Z,,1.016,mm,
2012-02-03T15:10:35Z,,1.016,mm,
2012-02-03T15:28:04Z,,1.016,mm,
2012-02-03T15:44:13Z,,1.016,mm,
2012-02-03T19:46:49Z,,0.0,mm,
2012-02-03T23:36:33Z,,1.016,mm,
2012-02-03T23:42:47Z,,1.016,mm,
2012-02-04T00:32:55Z,,1.016,mm,
2012-02-04T01:01:55Z,,1.016,mm,
2012-02-04T02:09:58Z,,1.016,mm,
