Reading,Receive,Value,Unit,Data Quality
2012-01-01T23:14:46Z,,0.0,mm,
2012-01-02T11:12:29Z,,0.0,mm,
2012-01-02T23:10:13Z,,0.0,mm,
2012-01-03T11:07:57Z,,0.0,mm,
2012-01-03T23:05:40Z,,0.0,mm,
2012-01-04T11:03:23Z,,0.0,mm,
2012-01-04T23:01:06Z,,0.0,mm,
2012-01-05T10:58:50Z,,0.0,mm,
2012-01-05T22:56:33Z,,0.0,mm,
2012-01-06T10:54:16Z,,0.0,mm,
2012-01-06T22:51:59Z,,0.0,mm,
2012-01-07T10:49:42Z,,0.0,mm,
2012-01-07T22:47:25Z,,0.0,mm,
2012-01-08T10:45:09Z,,0.0,mm,
2012-01-08T22:42:52Z,,0.0,mm,
2012-01-09T10:40:36Z,,0.0,mm,
2012-01-09T22:38:19Z,,0.0,mm,
2012-01-10T10:36:03Z,,0.0,mm,
2012-01-10T22:33:46Z,,0.0,mm,
2012-01-11T10:31:29Z,,0.0,mm,
2012-01-11T22:29:13Z,,0.0,mm,
2012-01-12T10:23:10Z,,0.0,mm,
2012-01-12T22:24:40Z,,0.0,mm,
2012-01-13T10:22:24Z,,0.0,mm,
2012-01-13T22:20:08Z,,0.0,mm,
2012-01-14T10:17:51Z,,0.0,mm,
2012-01-14T22:15:35Z,,0.0,mm,
2012-01-15T10:13:18Z,,0.0,mm,
2012-01-15T22:11:02Z,,0.0,mm,
2012-01-16T10:08:45Z,,0.0,mm,
2012-01-16T22:06:28Z,,0.0,mm,
2012-01-17T10:04:11Z,,0.0,mm,
2012-01-17T22:01:54Z,,0.0,mm,
2012-01-18T09:59:39Z,,0.0,mm,
2012-01-18T21:57:22Z,,0.0,mm,
2012-01-19T09:55:06Z,,0.0,mm,
2012-01-19T21:52:49Z,,0.0,mm,
2012-01-20T09:50:33Z,,0.0,mm,
2012-01-20T21:48:17Z,,0.0,mm,
2012-01-21T09:46:01Z,,0.0,mm,
2012-01-21T21:43:44Z,,0.0,mm,
2012-01-22T09:41:28Z,,0.0,mm,
2012-01-22T18:46:23Z,,1.016,mm,
2012-01-22T18:52:04Z,,1.016,mm,
2012-01-22T19:03:13Z,,2.032,mm,
2012-01-22T21:39:11Z,,0.0,mm,
2012-01-23T09:36:54Z,,0.0,mm,
2012-01-23T21:34:38Z,,0.0,mm,
2012-01-24T09:32:21Z,,0.0,mm,
2012-01-24T21:30:05Z,,0.0,mm,
2012-01-25T09:27:48Z,,0.0,mm,
2012-01-25T21:25:31Z,,0.0,mm,
2012-01-26T09:23:14Z,,0.0,mm,
2012-01-26T21:20:58Z,,0.0,mm,
2012-01-27T09:18:41Z,,0.0,mm,
2012-01-27T21:16:25Z,,0.0,mm,
2012-01-28T09:14:08Z,,0.0,mm,
2012-01-28T21:11:51Z,,0.0,mm,
2012-01-29T09:09:35Z,,0.0,mm,
2012-01-29T21:07:18Z,,0.0,mm,
2012-01-30T21:02:44Z,,0.0,mm,
2012-01-31T09:00:27Z,,0.0,mm,
2012-01-31T20:58:10Z,,0.0,mm,
2012-02-01T08:55:53Z,,0.0,mm,
2012-02-01T20:53:36Z,,0.0,mm,
2012-02-02T08:51:20Z,,0.0,mm,
2012-02-02T20:49:03Z,,0.0,mm,
