time,event_raw_value_str,event_value,event_unit,hourly_value
2012-01-02 01:39:15+00:00,0.0,0.0,mm,
2012-01-02 13:36:25+00:00,0.0,0.0,mm,
2012-01-03 01:33:34+00:00,0.0,0.0,mm,
2012-01-03 13:30:44+00:00,0.0,0.0,mm,
2012-01-04 01:27:53+00:00,0.0,0.0,mm,
2012-01-04 13:25:02+00:00,0.0,0.0,mm,
2012-01-05 01:22:11+00:00,0.0,0.0,mm,
2012-01-05 13:19:20+00:00,0.0,0.0,mm,
2012-01-06 01:16:29+00:00,0.0,0.0,mm,
2012-01-06 13:13:38+00:00,0.0,0.0,mm,
2012-01-07 01:10:46+00:00,0.0,0.0,mm,
2012-01-07 13:07:55+00:00,0.0,0.0,mm,
2012-01-08 01:05:04+00:00,0.0,0.0,mm,
2012-01-08 13:02:14+00:00,0.0,0.0,mm,
2012-01-09 00:59:23+00:00,0.0,0.0,mm,
2012-01-09 12:56:32+00:00,0.0,0.0,mm,
2012-01-10 00:53:41+00:00,0.0,0.0,mm,
2012-01-10 12:50:50+00:00,0.0,0.0,mm,
2012-01-11 00:47:59+00:00,0.0,0.0,mm,
2012-01-11 12:45:09+00:00,0.0,0.0,mm,
2012-01-12 00:42:18+00:00,0.0,0.0,mm,
2012-01-12 12:39:28+00:00,0.0,0.0,mm,
2012-01-13 00:36:37+00:00,0.0,0.0,mm,
2012-01-13 12:33:48+00:00,0.0,0.0,mm,
2012-01-14 00:30:57+00:00,0.0,0.0,mm,
2012-01-14 12:28:07+00:00,0.0,0.0,mm,
2012-01-15 00:25:16+00:00,0.0,0.0,mm,
2012-01-15 12:22:25+00:00,0.0,0.0,mm,
2012-01-16 00:19:34+00:00,0.0,0.0,mm,
2012-01-16 12:16:43+00:00,0.0,0.0,mm,
2012-01-17 00:13:51+00:00,0.0,0.0,mm,
2012-01-17 12:11:01+00:00,0.0,0.0,mm,
2012-01-18 00:08:10+00:00,0.0,0.0,mm,
2012-01-18 12:05:20+00:00,0.0,0.0,mm,
2012-01-19 00:02:30+00:00,0.0,0.0,mm,
2012-01-19 11:59:39+00:00,0.0,0.0,mm,
2012-01-19 23:56:49+00:00,0.0,0.0,mm,
2012-01-20 11:53:59+00:00,0.0,0.0,mm,
2012-01-20 23:51:08+00:00,0.0,0.0,mm,
2012-01-21 11:48:18+00:00,0.0,0.0,mm,
2012-01-21 23:45:28+00:00,0.0,0.0,mm,
2012-01-22 19:11:39+00:00,0.04,1.016,mm,
2012-01-22 19:12:52+00:00,0.08,2.032,mm,
2012-01-22 19:14:26+00:00,0.04,1.016,mm,
2012-01-22 23:39:46+00:00,0.04,1.016,mm,
2012-01-23 11:36:55+00:00,0.0,0.0,mm,
2012-01-23 23:34:04+00:00,0.0,0.0,mm,
2012-01-24 11:31:14+00:00,0.0,0.0,mm,
2012-01-24 23:28:23+00:00,0.0,0.0,mm,
2012-01-25 11:25:32+00:00,0.0,0.0,mm,
2012-01-25 23:22:41+00:00,0.0,0.0,mm,
2012-01-26 11:19:50+00:00,0.0,0.0,mm,
2012-01-26 23:16:59+00:00,0.0,0.0,mm,
2012-01-27 11:14:08+00:00,0.0,0.0,mm,
2012-01-27 23:11:17+00:00,0.0,0.0,mm,
2012-01-28 11:08:27+00:00,0.0,0.0,mm,
2012-01-28 23:05:36+00:00,0.0,0.0,mm,
2012-01-29 11:02:45+00:00,0.0,0.0,mm,
2012-01-29 22:59:54+00:00,0.0,0.0,mm,
2012-01-30 10:57:03+00:00,0.0,0.0,mm,
2012-01-30 22:54:12+00:00,0.0,0.0,mm,
2012-01-31 10:51:20+00:00,0.0,0.0,mm,
2012-01-31 22:48:29+00:00,0.0,0.0,mm,
2012-02-01 10:45:38+00:00,0.0,0.0,mm,
2012-02-01 22:42:47+00:00,0.0,0.0,mm,
2012-02-02 10:39:56+00:00,0.0,0.0,mm,
2012-02-02 22:37:05+00:00,0.0,0.0,mm,
2012-02-03 06:51:48+00:00,0.04,1.016,mm,
2012-02-03 06:58:33+00:00,0.04,1.016,mm,
2012-02-03 07:01:11+00:00,0.04,1.016,mm,
2012-02-03 07:03:26+00:00,0.04,1.016,mm,
2012-02-03 07:09:01+00:00,0.04,1.016,mm,
2012-02-03 07:21:17+00:00,0.04,1.016,mm,
2012-02-03 07:27:33+00:00,0.04,1.016,mm,
2012-02-03 07:33:40+00:00,0.04,1.016,mm,
2012-02-03 07:40:27+00:00,0.04,1.016,mm,
2012-02-03 07:46:54+00:00,0.04,1.016,mm,
2012-02-03 08:11:25+00:00,0.12,3.0479999999999996,mm,
2012-02-03 08:20:45+00:00,0.04,1.016,mm,
2012-02-03 08:26:39+00:00,0.04,1.016,mm,
2012-02-03 08:33:00+00:00,0.04,1.016,mm,
2012-02-03 08:41:10+00:00,0.04,1.016,mm,
2012-02-03 08:49:50+00:00,0.04,1.016,mm,
2012-02-03 10:34:13+00:00,0.08,2.032,mm,
2012-02-03 14:26:22+00:00,0.04,1.016,mm,
2012-02-03 15:10:25+00:00,0.04,1.016,mm,
2012-02-03 15:23:10+00:00,0.04,1.016,mm,
2012-02-03 15:36:19+00:00,0.04,1.016,mm,
2012-02-03 16:35:20+00:00,0.08,2.032,mm,
2012-02-03 22:31:21+00:00,0.0,0.0,mm,
2012-02-04 01:30:12+00:00,0.04,1.016,mm,
2012-02-04 03:31:19+00:00,0.04,1.016,mm,
2012-02-04 07:36:30+00:00,0.04,1.016,mm,
2012-02-04 10:28:31+00:00,0.0,0.0,mm,
2012-02-04 22:25:40+00:00,0.0,0.0,mm,
2012-02-04 23:01:12+00:00,0.04,1.016,mm,
2012-02-05 02:32:09+00:00,0.04,1.016,mm,
2012-02-05 10:22:49+00:00,0.0,0.0,mm,
2012-02-05 22:19:58+00:00,0.0,0.0,mm,
2012-02-06 22:14:16+00:00,0.0,0.0,mm,
2012-02-07 10:11:25+00:00,0.0,0.0,mm,
2012-02-07 22:08:34+00:00,0.0,0.0,mm,
2012-02-08 10:05:44+00:00,0.0,0.0,mm,
2012-02-08 22:02:53+00:00,0.0,0.0,mm,
2012-02-09 10:00:02+00:00,0.0,0.0,mm,
2012-02-09 21:57:11+00:00,0.0,0.0,mm,
2012-02-10 09:54:21+00:00,0.0,0.0,mm,
2012-02-10 21:51:30+00:00,0.0,0.0,mm,
2012-02-11 09:48:40+00:00,0.0,0.0,mm,
2012-02-11 21:45:50+00:00,0.0,0.0,mm,
2012-02-12 09:43:00+00:00,0.0,0.0,mm,
2012-02-12 21:40:09+00:00,0.0,0.0,mm,
2012-02-13 09:37:19+00:00,0.0,0.0,mm,
2012-02-13 21:34:28+00:00,0.0,0.0,mm,
2012-02-13 21:54:13+00:00,0.04,1.016,mm,
2012-02-13 23:06:11+00:00,0.04,1.016,mm,
2012-02-14 00:23:06+00:00,0.04,1.016,mm,
2012-02-14 09:15:12+00:00,0.08,2.032,mm,
2012-02-14 09:31:37+00:00,0.0,0.0,mm,
2012-02-14 21:28:46+00:00,0.0,0.0,mm,
2012-02-15 09:25:55+00:00,0.0,0.0,mm,
2012-02-15 09:42:54+00:00,0.04,1.016,mm,
2012-02-15 19:16:18+00:00,0.04,1.016,mm,
2012-02-15 21:23:04+00:00,0.0,0.0,mm,
2012-02-16 09:20:14+00:00,0.0,0.0,mm,
2012-02-16 21:17:22+00:00,0.0,0.0,mm,
2012-02-17 09:14:32+00:00,0.0,0.0,mm,
2012-02-17 21:11:40+00:00,0.0,0.0,mm,
2012-02-18 09:08:50+00:00,0.0,0.0,mm,
2012-02-18 21:05:58+00:00,0.0,0.0,mm,
2012-02-19 09:03:08+00:00,0.0,0.0,mm,
2012-02-19 21:00:16+00:00,0.0,0.0,mm,
2012-02-20 08:57:26+00:00,0.0,0.0,mm,
2012-02-20 14:37:18+00:00,0.04,1.016,mm,
2012-02-20 19:28:56+00:00,0.04,1.016,mm,
2012-02-20 19:41:46+00:00,0.04,1.016,mm,
2012-02-20 19:50:06+00:00,0.04,1.016,mm,
2012-02-20 19:57:06+00:00,0.04,1.016,mm,
2012-02-20 20:02:22+00:00,0.04,1.016,mm,
2012-02-20 20:06:07+00:00,0.04,1.016,mm,
2012-02-20 20:09:40+00:00,0.04,1.016,mm,
2012-02-20 20:14:47+00:00,0.04,1.016,mm,
2012-02-20 20:54:35+00:00,0.0,0.0,mm,
2012-02-21 08:51:43+00:00,0.0,0.0,mm,
2012-02-21 20:48:52+00:00,0.0,0.0,mm,
2012-02-22 08:46:01+00:00,0.0,0.0,mm,
2012-02-22 20:43:10+00:00,0.0,0.0,mm,
2012-02-22 23:47:05+00:00,0.04,1.016,mm,
2012-02-23 08:40:19+00:00,0.0,0.0,mm,
2012-02-23 20:37:27+00:00,0.0,0.0,mm,
2012-02-24 08:34:36+00:00,0.0,0.0,mm,
2012-02-24 20:31:45+00:00,0.0,0.0,mm,
2012-02-25 08:28:55+00:00,0.0,0.0,mm,
2012-02-25 20:26:04+00:00,0.0,0.0,mm,
2012-02-26 08:23:13+00:00,0.0,0.0,mm,
2012-02-26 20:20:21+00:00,0.0,0.0,mm,
2012-02-27 08:17:30+00:00,0.0,0.0,mm,
2012-02-27 20:14:39+00:00,0.0,0.0,mm,
2012-02-28 08:11:48+00:00,0.0,0.0,mm,
2012-02-28 13:41:46+00:00,0.04,1.016,mm,
2012-02-28 14:00:53+00:00,0.04,1.016,mm,
2012-02-28 14:04:43+00:00,0.04,1.016,mm,
2012-02-28 14:05:57+00:00,0.04,1.016,mm,
2012-02-28 14:08:35+00:00,0.04,1.016,mm,
2012-02-28 14:14:11+00:00,0.04,1.016,mm,
2012-02-28 14:21:47+00:00,0.04,1.016,mm,
2012-02-28 19:45:04+00:00,0.04,1.016,mm,
2012-02-28 20:08:57+00:00,0.0,0.0,mm,
2012-02-28 22:21:27+00:00,0.04,1.016,mm,
2012-02-28 22:22:13+00:00,0.04,1.016,mm,
2012-02-28 22:41:18+00:00,0.04,1.016,mm,
2012-02-28 22:42:35+00:00,0.08,2.032,mm,
2012-02-28 22:43:06+00:00,0.04,1.016,mm,
2012-02-28 22:43:27+00:00,0.04,1.016,mm,
2012-02-28 22:43:48+00:00,0.04,1.016,mm,
2012-02-28 22:44:20+00:00,0.04,1.016,mm,
2012-02-28 22:45:10+00:00,0.04,1.016,mm,
2012-02-28 22:45:52+00:00,0.04,1.016,mm,
2012-02-28 22:47:18+00:00,0.04,1.016,mm,
2012-02-28 22:48:36+00:00,0.04,1.016,mm,
2012-02-28 22:49:27+00:00,0.04,1.016,mm,
2012-02-28 22:50:17+00:00,0.04,1.016,mm,
2012-02-28 22:50:43+00:00,0.04,1.016,mm,
2012-02-28 22:51:23+00:00,0.04,1.016,mm,
2012-02-29 08:06:05+00:00,0.0,0.0,mm,
2012-02-29 20:03:14+00:00,0.0,0.0,mm,
2012-03-01 08:00:23+00:00,0.0,0.0,mm,
2012-03-01 19:57:32+00:00,0.0,0.0,mm,
2012-03-02 07:54:41+00:00,0.0,0.0,mm,
2012-03-02 09:53:33+00:00,0.04,1.016,mm,
2012-03-02 10:21:57+00:00,0.04,1.016,mm,
2012-03-02 10:56:05+00:00,0.04,1.016,mm,
2012-03-02 11:59:19+00:00,0.04,1.016,mm,
2012-03-02 19:51:50+00:00,0.0,0.0,mm,
2012-03-03 07:48:59+00:00,0.0,0.0,mm,
2012-03-03 19:46:08+00:00,0.0,0.0,mm,
2012-03-04 07:43:17+00:00,0.0,0.0,mm,
2012-03-04 19:40:26+00:00,0.0,0.0,mm,
2012-03-05 07:37:35+00:00,0.0,0.0,mm,
2012-03-05 19:34:44+00:00,0.0,0.0,mm,
2012-03-06 07:31:53+00:00,0.0,0.0,mm,
2012-03-06 19:29:01+00:00,0.0,0.0,mm,
2012-03-07 07:26:10+00:00,0.0,0.0,mm,
2012-03-07 19:23:19+00:00,0.0,0.0,mm,
2012-03-08 02:20:57+00:00,0.04,1.016,mm,
2012-03-08 02:31:52+00:00,0.04,1.016,mm,
2012-03-08 02:45:38+00:00,0.04,1.016,mm,
2012-03-08 02:59:13+00:00,0.04,1.016,mm,
2012-03-08 03:15:36+00:00,0.04,1.016,mm,
2012-03-08 03:27:08+00:00,0.04,1.016,mm,
2012-03-08 03:43:24+00:00,0.04,1.016,mm,
2012-03-08 04:05:51+00:00,0.04,1.016,mm,
2012-03-08 07:20:27+00:00,0.0,0.0,mm,
2012-03-08 19:17:36+00:00,0.0,0.0,mm,
2012-03-09 07:14:46+00:00,0.0,0.0,mm,
2012-03-09 19:11:54+00:00,0.0,0.0,mm,
2012-03-10 07:09:03+00:00,0.0,0.0,mm,
2012-03-10 19:06:12+00:00,0.0,0.0,mm,
2012-03-11 08:03:21+00:00,0.0,0.0,mm,
2012-03-11 08:33:27+00:00,0.04,1.016,mm,
2012-03-11 08:53:22+00:00,0.04,1.016,mm,
2012-03-11 09:16:44+00:00,0.04,1.016,mm,
2012-03-11 09:39:25+00:00,0.04,1.016,mm,
2012-03-11 13:36:09+00:00,0.04,1.016,mm,
2012-03-11 14:51:53+00:00,0.04,1.016,mm,
2012-03-11 14:59:45+00:00,0.04,1.016,mm,
2012-03-11 15:06:37+00:00,0.04,1.016,mm,
2012-03-11 15:12:23+00:00,0.04,1.016,mm,
2012-03-11 15:18:38+00:00,0.04,1.016,mm,
2012-03-11 15:27:32+00:00,0.04,1.016,mm,
2012-03-11 15:35:42+00:00,0.04,1.016,mm,
2012-03-11 15:46:05+00:00,0.04,1.016,mm,
2012-03-11 16:03:41+00:00,0.04,1.016,mm,
2012-03-11 16:35:34+00:00,0.04,1.016,mm,
2012-03-11 17:56:51+00:00,0.04,1.016,mm,
2012-03-11 20:00:29+00:00,0.0,0.0,mm,
2012-03-12 01:04:30+00:00,0.04,1.016,mm,
2012-03-12 01:13:22+00:00,0.04,1.016,mm,
2012-03-12 01:26:09+00:00,0.04,1.016,mm,
2012-03-12 07:57:38+00:00,0.0,0.0,mm,
2012-03-12 19:54:46+00:00,0.0,0.0,mm,
2012-03-13 07:51:55+00:00,0.0,0.0,mm,
2012-03-13 19:49:04+00:00,0.0,0.0,mm,
2012-03-14 07:46:12+00:00,0.0,0.0,mm,
2012-03-14 19:43:21+00:00,0.0,0.0,mm,
2012-03-15 07:40:29+00:00,0.0,0.0,mm,
2012-03-15 19:37:38+00:00,0.0,0.0,mm,
2012-03-16 07:34:46+00:00,0.0,0.0,mm,
2012-03-16 19:31:55+00:00,0.0,0.0,mm,
2012-03-17 07:29:03+00:00,0.0,0.0,mm,
2012-03-17 19:26:12+00:00,0.0,0.0,mm,
2012-03-18 07:23:21+00:00,0.0,0.0,mm,
2012-03-18 19:20:29+00:00,0.0,0.0,mm,
2012-03-19 07:17:38+00:00,0.0,0.0,mm,
2012-03-19 13:21:24+00:00,0.04,1.016,mm,
2012-03-19 13:35:48+00:00,0.04,1.016,mm,
2012-03-19 13:36:49+00:00,0.04,1.016,mm,
2012-03-19 13:38:34+00:00,0.04,1.016,mm,
2012-03-19 13:39:48+00:00,0.04,1.016,mm,
2012-03-19 13:42:17+00:00,0.04,1.016,mm,
2012-03-19 14:26:36+00:00,0.04,1.016,mm,
2012-03-19 14:42:07+00:00,0.04,1.016,mm,
2012-03-19 14:53:22+00:00,0.08,2.032,mm,
2012-03-19 15:03:44+00:00,0.04,1.016,mm,
2012-03-19 15:22:04+00:00,0.04,1.016,mm,
2012-03-19 15:46:52+00:00,0.04,1.016,mm,
2012-03-19 16:13:53+00:00,0.08,2.032,mm,
2012-03-19 17:59:49+00:00,0.04,1.016,mm,
2012-03-19 19:14:48+00:00,0.0,0.0,mm,
2012-03-19 19:35:45+00:00,0.04,1.016,mm,
2012-03-19 20:02:11+00:00,0.04,1.016,mm,
2012-03-19 20:39:24+00:00,0.04,1.016,mm,
2012-03-19 21:04:05+00:00,0.04,1.016,mm,
2012-03-19 21:31:32+00:00,0.04,1.016,mm,
2012-03-19 22:02:54+00:00,0.04,1.016,mm,
2012-03-19 22:47:01+00:00,0.04,1.016,mm,
2012-03-19 23:03:25+00:00,0.04,1.016,mm,
2012-03-19 23:23:03+00:00,0.04,1.016,mm,
2012-03-19 23:42:34+00:00,0.04,1.016,mm,
2012-03-20 00:03:44+00:00,0.04,1.016,mm,
2012-03-20 00:50:40+00:00,0.04,1.016,mm,
2012-03-20 01:15:14+00:00,0.04,1.016,mm,
2012-03-20 01:49:34+00:00,0.04,1.016,mm,
2012-03-20 04:01:41+00:00,0.04,1.016,mm,
2012-03-20 05:54:57+00:00,0.04,1.016,mm,
2012-03-20 07:07:59+00:00,0.04,1.016,mm,
2012-03-20 07:11:53+00:00,0.0,0.0,mm,
2012-03-20 07:43:23+00:00,0.04,1.016,mm,
2012-03-20 08:35:29+00:00,0.04,1.016,mm,
2012-03-20 10:45:40+00:00,0.04,1.016,mm,
2012-03-20 11:37:09+00:00,0.04,1.016,mm,
2012-03-20 12:31:52+00:00,0.04,1.016,mm,
2012-03-20 12:57:04+00:00,0.04,1.016,mm,
2012-03-20 18:03:28+00:00,0.04,1.016,mm,
2012-03-20 18:25:21+00:00,0.04,1.016,mm,
2012-03-20 18:57:06+00:00,0.04,1.016,mm,
2012-03-20 19:09:01+00:00,0.0,0.0,mm,
2012-03-20 19:59:49+00:00,0.04,1.016,mm,
2012-03-21 07:06:10+00:00,0.0,0.0,mm,
2012-03-21 12:02:05+00:00,0.04,1.016,mm,
2012-03-21 13:24:07+00:00,0.04,1.016,mm,
2012-03-21 14:05:50+00:00,0.04,1.016,mm,
2012-03-21 14:21:45+00:00,0.04,1.016,mm,
2012-03-21 14:58:57+00:00,0.04,1.016,mm,
2012-03-21 19:03:18+00:00,0.0,0.0,mm,
2012-03-21 19:25:36+00:00,0.04,1.016,mm,
2012-03-21 21:04:06+00:00,0.04,1.016,mm,
2012-03-22 07:00:27+00:00,0.0,0.0,mm,
2012-03-22 16:23:20+00:00,0.04,1.016,mm,
2012-03-22 16:25:30+00:00,0.04,1.016,mm,
2012-03-22 16:27:36+00:00,0.04,1.016,mm,
2012-03-22 16:32:51+00:00,0.04,1.016,mm,
2012-03-22 18:41:07+00:00,0.04,1.016,mm,
2012-03-22 18:57:35+00:00,0.0,0.0,mm,
2012-03-22 19:23:32+00:00,0.04,1.016,mm,
2012-03-22 19:45:22+00:00,0.04,1.016,mm,
2012-03-22 19:59:53+00:00,0.04,1.016,mm,
2012-03-22 23:00:05+00:00,0.04,1.016,mm,
2012-03-23 05:05:25+00:00,0.04,1.016,mm,
2012-03-23 05:14:28+00:00,0.04,1.016,mm,
2012-03-23 06:54:44+00:00,0.0,0.0,mm,
2012-03-23 16:45:28+00:00,0.04,1.016,mm,
2012-03-23 18:51:53+00:00,0.0,0.0,mm,
2012-03-24 06:49:01+00:00,0.0,0.0,mm,
2012-03-24 18:46:10+00:00,0.0,0.0,mm,
2012-03-25 06:43:19+00:00,0.0,0.0,mm,
2012-03-25 18:40:27+00:00,0.0,0.0,mm,
2012-03-26 06:37:36+00:00,0.0,0.0,mm,
2012-03-26 18:34:45+00:00,0.0,0.0,mm,
2012-03-27 06:31:53+00:00,0.0,0.0,mm,
2012-03-27 11:43:55+00:00,0.04,1.016,mm,
2012-03-27 11:57:00+00:00,0.04,1.016,mm,
2012-03-27 18:29:02+00:00,0.0,0.0,mm,
