time,raw_raw_value_str,raw_value,raw_unit,event_raw_value_str,event_value,event_unit,hourly_value
2015-01-01 11:51:06+00:00,,,,0.0,0.0,mm,
2015-01-01 23:48:15+00:00,,,,0.0,0.0,mm,
2015-01-02 11:45:23+00:00,,,,0.0,0.0,mm,
2015-01-02 23:42:31+00:00,,,,0.0,0.0,mm,
2015-01-03 11:39:40+00:00,,,,0.0,0.0,mm,
2015-01-03 23:36:48+00:00,,,,0.0,0.0,mm,
2015-01-04 11:33:56+00:00,,,,0.0,0.0,mm,
2015-01-04 23:31:05+00:00,,,,0.0,0.0,mm,
2015-01-05 11:28:14+00:00,,,,0.0,0.0,mm,
2015-01-05 23:25:22+00:00,,,,0.0,0.0,mm,
2015-01-06 11:22:31+00:00,,,,0.0,0.0,mm,
2015-01-06 23:19:39+00:00,,,,0.0,0.0,mm,
2015-01-07 11:16:48+00:00,,,,0.0,0.0,mm,
2015-01-07 23:13:57+00:00,,,,0.0,0.0,mm,
2015-01-08 11:11:06+00:00,,,,0.0,0.0,mm,
2015-01-08 23:08:14+00:00,,,,0.0,0.0,mm,
2015-01-09 11:05:23+00:00,,,,0.0,0.0,mm,
2015-01-09 23:02:31+00:00,,,,0.0,0.0,mm,
2015-01-10 10:59:40+00:00,,,,0.0,0.0,mm,
2015-01-10 22:56:49+00:00,,,,0.0,0.0,mm,
2015-01-11 10:53:57+00:00,,,,0.0,0.0,mm,
2015-01-11 22:51:06+00:00,,,,0.0,0.0,mm,
2015-01-12 10:48:14+00:00,,,,0.0,0.0,mm,
2015-01-12 22:45:23+00:00,,,,0.0,0.0,mm,
2015-01-13 10:42:32+00:00,,,,0.0,0.0,mm,
2015-01-13 22:39:40+00:00,,,,0.0,0.0,mm,
2015-01-14 10:36:49+00:00,,,,0.0,0.0,mm,
2015-01-14 22:33:57+00:00,,,,0.0,0.0,mm,
2015-01-15 10:31:06+00:00,,,,0.0,0.0,mm,
2015-01-15 22:28:14+00:00,,,,0.0,0.0,mm,
2015-01-16 10:25:23+00:00,,,,0.0,0.0,mm,
2015-01-16 22:22:31+00:00,,,,0.0,0.0,mm,
2015-01-17 10:19:39+00:00,,,,0.0,0.0,mm,
2015-01-17 22:16:48+00:00,,,,0.0,0.0,mm,
