time,raw_raw_value_str,raw_value,raw_unit,event_raw_value_str,event_value,event_unit,hourly_value
2012-01-01 23:21:29+00:00,,,,0.0,0.0,mm,
2012-01-02 11:19:32+00:00,,,,0.0,0.0,mm,
2012-01-02 23:17:35+00:00,,,,0.0,0.0,mm,
2012-01-03 11:15:39+00:00,,,,0.0,0.0,mm,
2012-01-03 23:13:43+00:00,,,,0.0,0.0,mm,
2012-01-04 11:11:46+00:00,,,,0.0,0.0,mm,
2012-01-04 23:09:49+00:00,,,,0.0,0.0,mm,
2012-01-05 11:07:53+00:00,,,,0.0,0.0,mm,
2012-01-05 23:05:56+00:00,,,,0.0,0.0,mm,
2012-01-06 11:03:59+00:00,,,,0.0,0.0,mm,
2012-01-06 23:02:02+00:00,,,,0.0,0.0,mm,
2012-01-07 11:00:05+00:00,,,,0.0,0.0,mm,
2012-01-07 22:58:08+00:00,,,,0.0,0.0,mm,
2012-01-08 10:56:12+00:00,,,,0.0,0.0,mm,
2012-01-08 22:54:15+00:00,,,,0.0,0.0,mm,
2012-01-09 10:52:19+00:00,,,,0.0,0.0,mm,
2012-01-09 22:50:22+00:00,,,,0.0,0.0,mm,
2012-01-10 10:48:26+00:00,,,,0.0,0.0,mm,
2012-01-10 22:46:29+00:00,,,,0.0,0.0,mm,
2012-01-11 10:44:32+00:00,,,,0.0,0.0,mm,
2012-01-11 22:42:35+00:00,,,,0.0,0.0,mm,
2012-01-12 10:40:39+00:00,,,,0.0,0.0,mm,
2012-01-12 22:38:43+00:00,,,,0.0,0.0,mm,
2012-01-13 10:36:46+00:00,,,,0.0,0.0,mm,
2012-01-13 22:34:50+00:00,,,,0.0,0.0,mm,
2012-01-14 10:32:53+00:00,,,,0.0,0.0,mm,
2012-01-14 22:30:57+00:00,,,,0.0,0.0,mm,
2012-01-15 10:29:00+00:00,,,,0.0,0.0,mm,
2012-01-15 22:27:04+00:00,,,,0.0,0.0,mm,
2012-01-16 10:25:07+00:00,,,,0.0,0.0,mm,
2012-01-16 22:23:10+00:00,,,,0.0,0.0,mm,
2012-01-17 10:21:13+00:00,,,,0.0,0.0,mm,
2012-01-17 22:19:17+00:00,,,,0.0,0.0,mm,
2012-01-18 10:17:20+00:00,,,,0.0,0.0,mm,
2012-01-18 22:15:24+00:00,,,,0.0,0.0,mm,
2012-01-19 10:13:27+00:00,,,,0.0,0.0,mm,
2012-01-19 22:11:31+00:00,,,,0.0,0.0,mm,
2012-01-20 10:09:34+00:00,,,,0.0,0.0,mm,
2012-01-20 22:07:38+00:00,,,,0.0,0.0,mm,
2012-01-21 10:05:42+00:00,,,,0.0,0.0,mm,
2012-01-21 22:03:45+00:00,,,,0.0,0.0,mm,
2012-01-22 10:01:49+00:00,,,,0.0,0.0,mm,
2012-01-22 19:07:46+00:00,,,,0.04,1.016,mm,
2012-01-22 19:16:01+00:00,,,,0.08,2.032,mm,
2012-01-22 19:28:19+00:00,,,,0.04,1.016,mm,
2012-01-22 21:59:52+00:00,,,,0.0,0.0,mm,
2012-01-23 09:57:55+00:00,,,,0.0,0.0,mm,
2012-01-23 21:55:59+00:00,,,,0.0,0.0,mm,
2012-01-24 09:54:02+00:00,,,,0.0,0.0,mm,
2012-01-24 21:52:05+00:00,,,,0.0,0.0,mm,
2012-01-25 09:50:09+00:00,,,,0.0,0.0,mm,
2012-01-25 21:48:12+00:00,,,,0.0,0.0,mm,
