time,event_raw_value_str,event_value,event_unit,hourly_value
2012-01-02 01:36:21+00:00,0.0,0.0,mm,
2012-01-02 13:34:19+00:00,0.0,0.0,mm,
2012-01-03 13:30:15+00:00,0.0,0.0,mm,
2012-01-04 01:28:12+00:00,0.0,0.0,mm,
2012-01-04 13:26:10+00:00,0.0,0.0,mm,
2012-01-05 01:24:08+00:00,0.0,0.0,mm,
2012-01-05 13:22:05+00:00,0.0,0.0,mm,
2012-01-06 01:20:03+00:00,0.0,0.0,mm,
2012-01-06 13:18:00+00:00,0.0,0.0,mm,
2012-01-07 01:15:58+00:00,0.0,0.0,mm,
2012-01-07 13:13:55+00:00,0.0,0.0,mm,
2012-01-08 01:11:53+00:00,0.0,0.0,mm,
2012-01-08 13:09:51+00:00,0.0,0.0,mm,
2012-01-09 01:07:48+00:00,0.0,0.0,mm,
2012-01-09 13:05:46+00:00,0.0,0.0,mm,
2012-01-10 01:03:44+00:00,0.0,0.0,mm,
2012-01-10 13:01:41+00:00,0.0,0.0,mm,
2012-01-11 00:59:39+00:00,0.0,0.0,mm,
2012-01-12 00:55:35+00:00,0.0,0.0,mm,
2012-01-13 00:51:31+00:00,0.0,0.0,mm,
2012-01-13 12:49:29+00:00,0.0,0.0,mm,
2012-01-14 00:47:27+00:00,0.0,0.0,mm,
2012-01-14 12:45:25+00:00,0.0,0.0,mm,
2012-01-15 00:43:22+00:00,0.0,0.0,mm,
2012-01-15 12:41:20+00:00,0.0,0.0,mm,
2012-01-16 12:37:15+00:00,0.0,0.0,mm,
2012-01-17 00:35:13+00:00,0.0,0.0,mm,
2012-01-17 12:33:11+00:00,0.0,0.0,mm,
2012-01-18 12:29:07+00:00,0.0,0.0,mm,
2012-01-19 00:27:04+00:00,0.0,0.0,mm,
2012-01-19 12:25:02+00:00,0.0,0.0,mm,
2012-01-20 00:23:00+00:00,0.0,0.0,mm,
2012-01-20 12:20:58+00:00,0.0,0.0,mm,
2012-01-21 00:18:56+00:00,0.0,0.0,mm,
2012-01-21 12:16:53+00:00,0.0,0.0,mm,
2012-01-22 00:14:51+00:00,0.0,0.0,mm,
2012-01-22 12:12:49+00:00,0.0,0.0,mm,
2012-01-22 18:44:50+00:00,0.04,1.016,mm,
2012-01-23 00:10:47+00:00,0.04,1.016,mm,
2012-01-23 12:08:44+00:00,0.0,0.0,mm,
2012-01-24 00:06:42+00:00,0.0,0.0,mm,
2012-01-24 12:04:40+00:00,0.0,0.0,mm,
2012-01-25 00:02:37+00:00,0.0,0.0,mm,
2012-01-25 12:00:35+00:00,0.0,0.0,mm,
2012-01-25 23:58:33+00:00,0.0,0.0,mm,
2012-01-26 11:56:30+00:00,0.0,0.0,mm,
2012-01-26 23:54:28+00:00,0.0,0.0,mm,
2012-01-27 11:52:26+00:00,0.0,0.0,mm,
2012-01-27 23:50:23+00:00,0.0,0.0,mm,
2012-01-28 11:48:21+00:00,0.0,0.0,mm,
2012-01-28 23:42:33+00:00,0.0,0.0,mm,
2012-01-29 11:44:16+00:00,0.0,0.0,mm,
2012-01-29 23:42:14+00:00,0.0,0.0,mm,
2012-01-30 11:40:11+00:00,0.0,0.0,mm,
2012-01-30 23:38:09+00:00,0.0,0.0,mm,
2012-01-31 11:36:07+00:00,0.0,0.0,mm,
2012-01-31 23:34:04+00:00,0.0,0.0,mm,
2012-02-01 11:32:02+00:00,0.0,0.0,mm,
2012-02-01 23:29:59+00:00,0.0,0.0,mm,
2012-02-02 11:27:57+00:00,0.0,0.0,mm,
2012-02-02 23:25:54+00:00,0.0,0.0,mm,
2012-02-03 06:34:14+00:00,0.04,1.016,mm,
2012-02-03 06:41:10+00:00,0.04,1.016,mm,
2012-02-03 06:43:37+00:00,0.04,1.016,mm,
2012-02-03 06:45:07+00:00,0.04,1.016,mm,
2012-02-03 06:47:47+00:00,0.04,1.016,mm,
2012-02-03 06:50:43+00:00,0.04,1.016,mm,
2012-02-03 07:00:52+00:00,0.04,1.016,mm,
2012-02-03 07:05:22+00:00,0.04,1.016,mm,
2012-02-03 07:14:57+00:00,0.08,2.032,mm,
2012-02-03 07:20:24+00:00,0.04,1.016,mm,
2012-02-03 07:25:56+00:00,0.04,1.016,mm,
2012-02-03 07:32:32+00:00,0.04,1.016,mm,
2012-02-03 07:45:23+00:00,0.04,1.016,mm,
2012-02-03 07:56:10+00:00,0.04,1.016,mm,
2012-02-03 08:00:24+00:00,0.04,1.016,mm,
2012-02-03 08:18:29+00:00,0.08,2.032,mm,
2012-02-03 08:28:06+00:00,0.04,1.016,mm,
2012-02-03 08:38:24+00:00,0.04,1.016,mm,
2012-02-03 08:58:55+00:00,0.04,1.016,mm,
2012-02-03 09:36:09+00:00,0.04,1.016,mm,
2012-02-03 11:41:51+00:00,0.04,1.016,mm,
2012-02-03 12:45:32+00:00,0.04,1.016,mm,
2012-02-03 13:54:51+00:00,0.04,1.016,mm,
2012-02-03 14:25:29+00:00,0.04,1.016,mm,
2012-02-03 15:01:42+00:00,0.04,1.016,mm,
2012-02-03 15:19:27+00:00,0.04,1.016,mm,
2012-02-03 15:38:32+00:00,0.04,1.016,mm,
2012-02-03 15:50:23+00:00,0.04,1.016,mm,
2012-02-03 16:01:05+00:00,0.04,1.016,mm,
2012-02-03 16:08:43+00:00,0.04,1.016,mm,
2012-02-03 16:42:51+00:00,0.04,1.016,mm,
2012-02-03 23:20:35+00:00,0.0,0.0,mm,
2012-02-04 06:15:02+00:00,0.04,1.016,mm,
2012-02-04 11:17:39+00:00,0.0,0.0,mm,
2012-02-04 23:14:44+00:00,0.0,0.0,mm,
2012-02-05 11:11:48+00:00,0.0,0.0,mm,
2012-02-05 23:08:52+00:00,0.0,0.0,mm,
2012-02-06 11:05:57+00:00,0.0,0.0,mm,
2012-02-06 23:03:01+00:00,0.0,0.0,mm,
2012-02-07 11:00:05+00:00,0.0,0.0,mm,
2012-02-07 22:57:10+00:00,0.0,0.0,mm,
2012-02-08 10:54:14+00:00,0.0,0.0,mm,
2012-02-08 22:51:18+00:00,0.0,0.0,mm,
