time,raw_raw_value_str,raw_value,raw_unit,event_raw_value_str,event_value,event_unit,hourly_value
2012-01-01 22:39:10+00:00,,,,0.0,0.0,mm,
2012-01-02 10:37:07+00:00,,,,0.0,0.0,mm,
2012-01-02 22:35:04+00:00,,,,0.0,0.0,mm,
2012-01-03 10:33:01+00:00,,,,0.0,0.0,mm,
2012-01-03 22:30:58+00:00,,,,0.0,0.0,mm,
2012-01-04 10:28:56+00:00,,,,0.0,0.0,mm,
2012-01-04 22:26:59+00:00,,,,0.0,0.0,mm,
2012-01-05 10:24:50+00:00,,,,0.0,0.0,mm,
2012-01-05 22:22:46+00:00,,,,0.0,0.0,mm,
2012-01-06 10:20:43+00:00,,,,0.0,0.0,mm,
2012-01-06 22:18:40+00:00,,,,0.0,0.0,mm,
2012-01-07 10:16:38+00:00,,,,0.0,0.0,mm,
2012-01-07 22:14:35+00:00,,,,0.0,0.0,mm,
2012-01-08 10:12:32+00:00,,,,0.0,0.0,mm,
2012-01-08 22:10:30+00:00,,,,0.0,0.0,mm,
2012-01-09 10:08:27+00:00,,,,0.0,0.0,mm,
2012-01-09 22:06:25+00:00,,,,0.0,0.0,mm,
2012-01-10 10:04:22+00:00,,,,0.0,0.0,mm,
2012-01-10 22:02:20+00:00,,,,0.0,0.0,mm,
2012-01-11 10:00:17+00:00,,,,0.0,0.0,mm,
2012-01-11 21:58:13+00:00,,,,0.0,0.0,mm,
2012-01-12 09:56:09+00:00,,,,0.0,0.0,mm,
2012-01-12 21:54:06+00:00,,,,0.0,0.0,mm,
2012-01-13 09:52:04+00:00,,,,0.0,0.0,mm,
2012-01-13 21:50:01+00:00,,,,0.0,0.0,mm,
2012-01-14 09:47:58+00:00,,,,0.0,0.0,mm,
2012-01-14 21:45:55+00:00,,,,0.0,0.0,mm,
2012-01-15 09:43:53+00:00,,,,0.0,0.0,mm,
2012-01-15 21:41:49+00:00,,,,0.0,0.0,mm,
2012-01-16 09:39:46+00:00,,,,0.0,0.0,mm,
2012-01-16 21:37:42+00:00,,,,0.0,0.0,mm,
2012-01-17 09:35:38+00:00,,,,0.0,0.0,mm,
2012-01-17 21:33:35+00:00,,,,0.0,0.0,mm,
2012-01-18 09:31:33+00:00,,,,0.0,0.0,mm,
2012-01-18 21:29:30+00:00,,,,0.0,0.0,mm,
2012-01-19 09:27:27+00:00,,,,0.0,0.0,mm,
2012-01-19 21:25:40+00:00,,,,0.0,0.0,mm,
2012-01-20 09:23:36+00:00,,,,0.0,0.0,mm,
2012-01-20 21:21:20+00:00,,,,0.0,0.0,mm,
2012-01-21 09:19:17+00:00,,,,0.0,0.0,mm,
2012-01-21 21:17:15+00:00,,,,0.0,0.0,mm,
2012-01-22 09:15:17+00:00,,,,0.0,0.0,mm,
2012-01-22 21:13:08+00:00,,,,0.0,0.0,mm,
2012-01-23 09:11:05+00:00,,,,0.0,0.0,mm,
2012-01-23 21:09:01+00:00,,,,0.0,0.0,mm,
2012-01-24 09:06:59+00:00,,,,0.0,0.0,mm,
2012-01-24 21:04:56+00:00,,,,0.0,0.0,mm,
2012-01-25 09:02:54+00:00,,,,0.0,0.0,mm,
2012-01-25 21:00:51+00:00,,,,0.0,0.0,mm,
2012-01-26 08:58:49+00:00,,,,0.0,0.0,mm,
2012-01-26 20:56:45+00:00,,,,0.0,0.0,mm,
2012-01-27 08:54:43+00:00,,,,0.0,0.0,mm,
2012-01-27 20:52:40+00:00,,,,0.0,0.0,mm,
2012-01-28 08:50:37+00:00,,,,0.0,0.0,mm,
2012-01-28 20:48:34+00:00,,,,0.0,0.0,mm,
2012-01-29 08:46:32+00:00,,,,0.0,0.0,mm,
2012-01-29 20:44:29+00:00,,,,0.0,0.0,mm,
2012-01-30 08:42:26+00:00,,,,0.0,0.0,mm,
2012-01-30 20:40:25+00:00,,,,0.0,0.0,mm,
2012-01-31 08:38:18+00:00,,,,0.0,0.0,mm,
2012-01-31 20:36:14+00:00,,,,0.0,0.0,mm,
2012-02-01 08:34:12+00:00,,,,0.0,0.0,mm,
2012-02-01 20:32:09+00:00,,,,0.0,0.0,mm,
2012-02-02 08:30:06+00:00,,,,0.0,0.0,mm,
