time,raw_raw_value_str,raw_value,raw_unit,event_raw_value_str,event_value,event_unit,hourly_value
2012-01-01 20:38:10+00:00,,,,0.0,0.0,mm,
2012-01-02 08:35:52+00:00,,,,0.0,0.0,mm,
2012-01-02 20:33:34+00:00,,,,0.0,0.0,mm,
2012-01-03 08:31:16+00:00,,,,0.0,0.0,mm,
2012-01-03 20:28:58+00:00,,,,0.0,0.0,mm,
2012-01-04 08:26:39+00:00,,,,0.0,0.0,mm,
2012-01-04 20:24:21+00:00,,,,0.0,0.0,mm,
2012-01-05 08:22:03+00:00,,,,0.0,0.0,mm,
2012-01-05 20:19:45+00:00,,,,0.0,0.0,mm,
2012-01-06 08:17:27+00:00,,,,0.0,0.0,mm,
2012-01-06 20:15:08+00:00,,,,0.0,0.0,mm,
2012-01-07 08:12:50+00:00,,,,0.0,0.0,mm,
2012-01-07 20:10:32+00:00,,,,0.0,0.0,mm,
2012-01-08 08:08:14+00:00,,,,0.0,0.0,mm,
2012-01-08 20:05:55+00:00,,,,0.0,0.0,mm,
2012-01-09 08:03:38+00:00,,,,0.0,0.0,mm,
2012-01-09 20:01:19+00:00,,,,0.0,0.0,mm,
2012-01-10 07:59:02+00:00,,,,0.0,0.0,mm,
2012-01-10 19:56:43+00:00,,,,0.0,0.0,mm,
2012-01-11 07:54:25+00:00,,,,0.0,0.0,mm,
2012-01-11 19:52:07+00:00,,,,0.0,0.0,mm,
2012-01-12 07:49:49+00:00,,,,0.0,0.0,mm,
2012-01-12 19:47:31+00:00,,,,0.0,0.0,mm,
2012-01-13 07:45:13+00:00,,,,0.0,0.0,mm,
2012-01-13 19:42:55+00:00,,,,0.0,0.0,mm,
2012-01-14 07:40:38+00:00,,,,0.0,0.0,mm,
2012-01-14 19:34:33+00:00,,,,0.0,0.0,mm,
2012-01-15 07:36:02+00:00,,,,0.0,0.0,mm,
2012-01-15 19:33:43+00:00,,,,0.0,0.0,mm,
2012-01-16 07:31:25+00:00,,,,0.0,0.0,mm,
2012-01-16 19:29:07+00:00,,,,0.0,0.0,mm,
2012-01-17 07:26:49+00:00,,,,0.0,0.0,mm,
2012-01-17 19:24:30+00:00,,,,0.0,0.0,mm,
2012-01-18 07:22:13+00:00,,,,0.0,0.0,mm,
2012-01-18 19:19:55+00:00,,,,0.0,0.0,mm,
2012-01-19 07:17:37+00:00,,,,0.0,0.0,mm,
2012-01-19 19:15:18+00:00,,,,0.0,0.0,mm,
2012-01-20 07:13:01+00:00,,,,0.0,0.0,mm,
2012-01-20 19:10:43+00:00,,,,0.0,0.0,mm,
2012-01-21 07:08:25+00:00,,,,0.0,0.0,mm,
2012-01-21 19:06:08+00:00,,,,0.0,0.0,mm,
2012-01-22 07:03:50+00:00,,,,0.0,0.0,mm,
2012-01-22 18:43:57+00:00,,,,0.04,1.016,mm,
