time,event_raw_value_str,event_value,event_unit,hourly_value
2012-05-21 06:08:25+00:00,0.0,0.0,mm,
2012-05-21 18:06:27+00:00,0.0,0.0,mm,
2012-05-22 06:04:29+00:00,0.0,0.0,mm,
2012-05-22 18:02:31+00:00,0.0,0.0,mm,
2012-05-23 06:00:32+00:00,0.0,0.0,mm,
2012-05-23 14:18:11+00:00,0.0,0.0,mm,
2012-05-23 14:21:14+00:00,0.0,0.0,mm,
2012-05-23 14:21:40+00:00,0.0,0.0,mm,
2012-05-23 18:02:35+00:00,0.0,0.0,mm,
2012-05-24 09:24:52+00:00,0.0,0.0,mm,
2012-05-24 09:25:48+00:00,0.0,0.0,mm,
2012-05-24 09:31:00+00:00,0.0,0.0,mm,
2012-05-24 09:38:34+00:00,0.0,0.0,mm,
2012-05-24 09:39:33+00:00,0.0,0.0,mm,
2012-05-24 11:42:02+00:00,0.0,0.0,mm,
2012-05-24 19:09:59+00:00,0.01,0.254,mm,
2012-05-24 19:10:44+00:00,0.01,0.254,mm,
2012-05-24 19:31:50+00:00,0.01,0.254,mm,
2012-05-24 19:35:27+00:00,0.01,0.254,mm,
2012-05-24 19:39:07+00:00,0.01,0.254,mm,
2012-05-24 19:44:46+00:00,0.01,0.254,mm,
2012-05-24 19:48:56+00:00,0.01,0.254,mm,
2012-05-25 04:53:17+00:00,0.01,0.254,mm,
2012-05-25 04:54:56+00:00,0.01,0.254,mm,
2012-05-25 08:06:55+00:00,0.01,0.254,mm,
2012-05-25 08:57:20+00:00,0.0,0.0,mm,
2012-05-25 20:55:19+00:00,0.0,0.0,mm,
2012-05-26 08:53:18+00:00,0.0,0.0,mm,
2012-05-26 20:51:17+00:00,0.0,0.0,mm,
2012-05-27 08:49:16+00:00,0.0,0.0,mm,
2012-05-27 20:47:15+00:00,0.0,0.0,mm,
2012-05-28 08:45:14+00:00,0.0,0.0,mm,
2012-05-28 20:43:12+00:00,0.0,0.0,mm,
2012-05-29 08:41:11+00:00,0.0,0.0,mm,
2012-05-29 20:39:10+00:00,0.0,0.0,mm,
2012-05-30 01:18:17+00:00,0.01,0.254,mm,
2012-05-30 01:18:47+00:00,0.01,0.254,mm,
2012-05-30 01:19:07+00:00,0.01,0.254,mm,
2012-05-30 01:19:30+00:00,0.02,0.508,mm,
2012-05-30 01:20:12+00:00,0.04,1.016,mm,
2012-05-30 01:20:34+00:00,0.02,0.508,mm,
2012-05-30 01:20:55+00:00,0.03,0.7619999999999999,mm,
2012-05-30 01:21:44+00:00,0.05,1.27,mm,
2012-05-30 01:22:05+00:00,0.01,0.254,mm,
2012-05-30 01:22:27+00:00,0.01,0.254,mm,
2012-05-30 01:22:48+00:00,0.01,0.254,mm,
2012-05-30 01:23:09+00:00,0.01,0.254,mm,
2012-05-30 01:23:32+00:00,0.01,0.254,mm,
2012-05-30 01:23:52+00:00,0.01,0.254,mm,
2012-05-30 01:24:14+00:00,0.01,0.254,mm,
2012-05-30 01:24:36+00:00,0.01,0.254,mm,
2012-05-30 01:24:57+00:00,0.01,0.254,mm,
2012-05-30 01:26:14+00:00,0.01,0.254,mm,
2012-05-30 08:37:09+00:00,0.0,0.0,mm,
2012-05-30 20:35:07+00:00,0.0,0.0,mm,
2012-05-30 22:31:49+00:00,0.01,0.254,mm,
2012-05-30 22:37:49+00:00,0.01,0.254,mm,
2012-05-30 22:41:58+00:00,0.01,0.254,mm,
2012-05-30 22:45:08+00:00,0.01,0.254,mm,
2012-05-30 22:49:44+00:00,0.01,0.254,mm,
2012-05-30 22:56:12+00:00,0.01,0.254,mm,
2012-05-30 23:02:56+00:00,0.01,0.254,mm,
2012-05-30 23:07:21+00:00,0.01,0.254,mm,
2012-05-30 23:11:45+00:00,0.01,0.254,mm,
2012-05-30 23:15:47+00:00,0.01,0.254,mm,
