time,raw_raw_value_str,raw_value,raw_unit,event_raw_value_str,event_value,event_unit,hourly_value
2012-01-01 14:21:01+00:00,,,,0.0,0.0,mm,
2012-01-02 02:17:56+00:00,,,,0.0,0.0,mm,
2012-01-02 14:14:51+00:00,,,,0.0,0.0,mm,
2012-01-03 02:11:46+00:00,,,,0.0,0.0,mm,
2012-01-03 14:08:42+00:00,,,,0.0,0.0,mm,
2012-01-04 02:05:37+00:00,,,,0.0,0.0,mm,
2012-01-04 14:02:32+00:00,,,,0.0,0.0,mm,
2012-01-05 01:59:27+00:00,,,,0.0,0.0,mm,
2012-01-05 13:56:22+00:00,,,,0.0,0.0,mm,
2012-01-06 01:53:17+00:00,,,,0.0,0.0,mm,
2012-01-06 13:50:12+00:00,,,,0.0,0.0,mm,
2012-01-07 01:47:06+00:00,,,,0.0,0.0,mm,
2012-01-07 13:44:02+00:00,,,,0.0,0.0,mm,
2012-01-08 01:40:56+00:00,,,,0.0,0.0,mm,
2012-01-08 13:37:52+00:00,,,,0.0,0.0,mm,
2012-01-09 01:34:47+00:00,,,,0.0,0.0,mm,
2012-01-09 13:31:42+00:00,,,,0.0,0.0,mm,
2012-01-10 01:28:37+00:00,,,,0.0,0.0,mm,
2012-01-10 13:25:32+00:00,,,,0.0,0.0,mm,
2012-01-11 01:22:27+00:00,,,,0.0,0.0,mm,
2012-01-11 13:19:22+00:00,,,,0.0,0.0,mm,
2012-01-12 01:16:17+00:00,,,,0.0,0.0,mm,
2012-01-12 13:13:13+00:00,,,,0.0,0.0,mm,
2012-01-13 01:10:08+00:00,,,,0.0,0.0,mm,
2012-01-13 13:07:04+00:00,,,,0.0,0.0,mm,
2012-01-14 01:03:59+00:00,,,,0.0,0.0,mm,
2012-01-14 13:00:54+00:00,,,,0.0,0.0,mm,
2012-01-15 00:57:50+00:00,,,,0.0,0.0,mm,
2012-01-15 12:54:45+00:00,,,,0.0,0.0,mm,
2012-01-16 00:51:40+00:00,,,,0.0,0.0,mm,
2012-01-16 12:48:35+00:00,,,,0.0,0.0,mm,
2012-01-17 00:45:29+00:00,,,,0.0,0.0,mm,
2012-01-17 12:42:24+00:00,,,,0.0,0.0,mm,
2012-01-18 00:39:20+00:00,,,,0.0,0.0,mm,
2012-01-18 12:36:15+00:00,,,,0.0,0.0,mm,
2012-01-19 00:33:10+00:00,,,,0.0,0.0,mm,
2012-01-19 12:30:06+00:00,,,,0.0,0.0,mm,
2012-01-20 12:23:56+00:00,,,,0.0,0.0,mm,
2012-01-21 00:20:52+00:00,,,,0.0,0.0,mm,
2012-01-21 12:17:47+00:00,,,,0.0,0.0,mm,
2012-01-22 00:14:43+00:00,,,,0.0,0.0,mm,
2012-01-22 12:11:38+00:00,,,,0.0,0.0,mm,
2012-01-22 19:00:39+00:00,,,,0.04,1.016,mm,
2012-01-22 19:02:02+00:00,,,,0.04,1.016,mm,
2012-01-22 19:02:44+00:00,,,,0.04,1.016,mm,
2012-01-22 19:03:31+00:00,,,,0.04,1.016,mm,
