time,raw_raw_value_str,raw_value,raw_unit,event_raw_value_str,event_value,event_unit,hourly_value
2013-06-27 20:23:36+00:00,,,,0.04,1.016,mm,
2013-06-27 20:24:57+00:00,,,,0.04,1.016,mm,
2013-06-27 21:07:27+00:00,,,,0.04,1.016,mm,
2013-06-27 22:48:05+00:00,,,,0.04,1.016,mm,
2013-06-27 22:58:51+00:00,,,,0.04,1.016,mm,
2013-06-27 22:59:57+00:00,,,,0.04,1.016,mm,
2013-06-27 23:00:46+00:00,,,,0.04,1.016,mm,
2013-06-27 23:01:33+00:00,,,,0.04,1.016,mm,
2013-06-27 23:03:15+00:00,,,,0.08,2.032,mm,
2013-06-27 23:03:48+00:00,,,,0.04,1.016,mm,
2013-06-27 23:04:26+00:00,,,,0.04,1.016,mm,
2013-06-27 23:05:19+00:00,,,,0.04,1.016,mm,
2013-06-27 23:06:41+00:00,,,,0.04,1.016,mm,
2013-06-27 23:09:14+00:00,,,,0.04,1.016,mm,
2013-06-27 23:10:35+00:00,,,,0.04,1.016,mm,
2013-06-27 23:12:31+00:00,,,,0.04,1.016,mm,
2013-06-27 23:14:46+00:00,,,,0.04,1.016,mm,
2013-06-27 23:16:10+00:00,,,,0.04,1.016,mm,
2013-06-27 23:18:47+00:00,,,,0.04,1.016,mm,
2013-06-27 23:24:39+00:00,,,,0.04,1.016,mm,
2013-06-27 23:25:41+00:00,,,,0.04,1.016,mm,
2013-06-27 23:28:01+00:00,,,,0.08,2.032,mm,
2013-06-28 06:45:55+00:00,,,,0.0,0.0,mm,
2013-06-28 06:58:08+00:00,,,,0.04,1.016,mm,
2013-06-28 18:43:59+00:00,,,,0.0,0.0,mm,
2013-06-29 06:42:04+00:00,,,,0.0,0.0,mm,
2013-06-29 18:40:08+00:00,,,,0.0,0.0,mm,
2013-06-30 06:38:12+00:00,,,,0.0,0.0,mm,
2013-06-30 18:36:17+00:00,,,,0.0,0.0,mm,
2013-07-01 06:34:21+00:00,,,,0.0,0.0,mm,
2013-07-01 18:32:25+00:00,,,,0.0,0.0,mm,
2013-07-02 06:30:29+00:00,,,,0.0,0.0,mm,
2013-07-02 18:28:34+00:00,,,,0.0,0.0,mm,
2013-07-03 06:26:38+00:00,,,,0.0,0.0,mm,
2013-07-03 18:14:50+00:00,,,,0.04,1.016,mm,
2013-07-03 18:24:42+00:00,,,,0.0,0.0,mm,
2013-07-03 20:12:01+00:00,,,,0.04,1.016,mm,
2013-07-04 06:22:46+00:00,,,,0.0,0.0,mm,
2013-07-04 18:20:50+00:00,,,,0.0,0.0,mm,
2013-07-05 06:18:55+00:00,,,,0.0,0.0,mm,
2013-07-05 18:16:59+00:00,,,,0.0,0.0,mm,
2013-07-06 06:15:03+00:00,,,,0.0,0.0,mm,
