time,event_raw_value_str,event_value,event_unit,hourly_value
2012-01-01 21:35:40+00:00,0.0,0.0,mm,
2012-01-02 09:33:39+00:00,0.0,0.0,mm,
2012-01-02 21:31:38+00:00,0.0,0.0,mm,
2012-01-03 21:27:36+00:00,0.0,0.0,mm,
2012-01-04 09:25:35+00:00,0.0,0.0,mm,
2012-01-04 21:23:33+00:00,0.0,0.0,mm,
2012-01-05 09:21:32+00:00,0.0,0.0,mm,
2012-01-05 21:19:30+00:00,0.0,0.0,mm,
2012-01-06 09:17:29+00:00,0.0,0.0,mm,
2012-01-06 21:15:28+00:00,0.0,0.0,mm,
2012-01-07 09:13:26+00:00,0.0,0.0,mm,
2012-01-07 21:11:25+00:00,0.0,0.0,mm,
2012-01-08 09:09:24+00:00,0.0,0.0,mm,
2012-01-08 21:07:23+00:00,0.0,0.0,mm,
2012-01-09 09:05:21+00:00,0.0,0.0,mm,
2012-01-09 21:03:20+00:00,0.0,0.0,mm,
2012-01-10 09:01:19+00:00,0.0,0.0,mm,
2012-01-10 20:59:18+00:00,0.0,0.0,mm,
2012-01-11 08:57:17+00:00,0.0,0.0,mm,
2012-01-11 20:55:16+00:00,0.0,0.0,mm,
2012-01-12 08:53:15+00:00,0.0,0.0,mm,
2012-01-12 20:51:14+00:00,0.0,0.0,mm,
2012-01-13 08:49:13+00:00,0.0,0.0,mm,
2012-01-13 20:47:12+00:00,0.0,0.0,mm,
2012-01-14 08:45:11+00:00,0.0,0.0,mm,
2012-01-14 20:43:10+00:00,0.0,0.0,mm,
2012-01-15 08:41:09+00:00,0.0,0.0,mm,
2012-01-15 20:39:07+00:00,0.0,0.0,mm,
2012-01-16 08:37:06+00:00,0.0,0.0,mm,
2012-01-16 20:35:05+00:00,0.0,0.0,mm,
2012-01-17 08:33:04+00:00,0.0,0.0,mm,
2012-01-17 20:31:02+00:00,0.0,0.0,mm,
2012-01-18 08:29:02+00:00,0.0,0.0,mm,
2012-01-18 20:27:00+00:00,0.0,0.0,mm,
2012-01-19 08:24:59+00:00,0.0,0.0,mm,
2012-01-19 20:22:57+00:00,0.0,0.0,mm,
2012-01-20 08:20:55+00:00,0.0,0.0,mm,
2012-01-20 20:18:52+00:00,0.0,0.0,mm,
2012-01-21 08:16:50+00:00,0.0,0.0,mm,
2012-01-21 20:14:48+00:00,0.0,0.0,mm,
2012-01-22 08:12:45+00:00,0.0,0.0,mm,
2012-01-22 19:13:15+00:00,0.04,1.016,mm,
2012-01-22 19:14:10+00:00,0.08,2.032,mm,
2012-01-22 19:15:22+00:00,0.08,2.032,mm,
2012-01-22 19:17:21+00:00,0.04,1.016,mm,
2012-01-22 19:22:37+00:00,0.04,1.016,mm,
2012-01-22 20:10:42+00:00,0.0,0.0,mm,
2012-01-23 08:08:40+00:00,0.0,0.0,mm,
2012-01-23 20:06:37+00:00,0.0,0.0,mm,
2012-01-24 08:04:35+00:00,0.0,0.0,mm,
2012-01-24 20:02:32+00:00,0.0,0.0,mm,
2012-01-25 08:00:29+00:00,0.0,0.0,mm,
2012-01-25 19:58:27+00:00,0.0,0.0,mm,
2012-01-26 07:56:24+00:00,0.0,0.0,mm,
2012-01-26 19:54:21+00:00,0.0,0.0,mm,
2012-01-27 07:52:18+00:00,0.0,0.0,mm,
2012-01-27 19:50:16+00:00,0.0,0.0,mm,
2012-01-28 07:48:13+00:00,0.0,0.0,mm,
2012-01-28 19:46:10+00:00,0.0,0.0,mm,
2012-01-29 07:44:08+00:00,0.0,0.0,mm,
2012-01-29 19:42:05+00:00,0.0,0.0,mm,
