time,raw_raw_value_str,raw_value,raw_unit,event_raw_value_str,event_value,event_unit,hourly_value
2012-01-01 20:10:41+00:00,,,,0.0,0.0,mm,
2012-01-02 20:06:45+00:00,,,,0.0,0.0,mm,
2012-01-03 08:04:47+00:00,,,,0.0,0.0,mm,
2012-01-03 20:02:49+00:00,,,,0.0,0.0,mm,
2012-01-04 08:00:51+00:00,,,,0.0,0.0,mm,
2012-01-04 19:58:53+00:00,,,,0.0,0.0,mm,
2012-01-05 07:56:55+00:00,,,,0.0,0.0,mm,
2012-01-05 19:54:57+00:00,,,,0.0,0.0,mm,
2012-01-06 07:52:59+00:00,,,,0.0,0.0,mm,
2012-01-06 19:51:01+00:00,,,,0.0,0.0,mm,
2012-01-07 07:49:02+00:00,,,,0.0,0.0,mm,
2012-01-07 19:47:04+00:00,,,,0.0,0.0,mm,
2012-01-08 07:41:20+00:00,,,,0.0,0.0,mm,
2012-01-08 19:43:08+00:00,,,,0.0,0.0,mm,
2012-01-09 07:41:10+00:00,,,,0.0,0.0,mm,
2012-01-09 19:39:12+00:00,,,,0.0,0.0,mm,
2012-01-10 07:37:15+00:00,,,,0.0,0.0,mm,
2012-01-10 19:35:17+00:00,,,,0.0,0.0,mm,
2012-01-11 07:33:19+00:00,,,,0.0,0.0,mm,
2012-01-11 19:31:21+00:00,,,,0.0,0.0,mm,
2012-01-12 07:29:23+00:00,,,,0.0,0.0,mm,
2012-01-12 19:27:25+00:00,,,,0.0,0.0,mm,
2012-01-13 07:25:27+00:00,,,,0.0,0.0,mm,
2012-01-13 19:23:29+00:00,,,,0.0,0.0,mm,
2012-01-14 07:21:32+00:00,,,,0.0,0.0,mm,
2012-01-14 19:19:34+00:00,,,,0.0,0.0,mm,
2012-01-15 07:17:36+00:00,,,,0.0,0.0,mm,
2012-01-15 19:15:38+00:00,,,,0.0,0.0,mm,
2012-01-16 07:13:40+00:00,,,,0.0,0.0,mm,
2012-01-16 19:11:41+00:00,,,,0.0,0.0,mm,
2012-01-17 07:09:43+00:00,,,,0.0,0.0,mm,
2012-01-17 19:07:45+00:00,,,,0.0,0.0,mm,
2012-01-18 07:05:48+00:00,,,,0.0,0.0,mm,
2012-01-18 19:03:50+00:00,,,,0.0,0.0,mm,
2012-01-19 07:01:52+00:00,,,,0.0,0.0,mm,
2012-01-19 18:59:54+00:00,,,,0.0,0.0,mm,
2012-01-20 06:57:57+00:00,,,,0.0,0.0,mm,
2012-01-20 18:55:59+00:00,,,,0.0,0.0,mm,
2012-01-21 06:54:01+00:00,,,,0.0,0.0,mm,
2012-01-21 18:52:03+00:00,,,,0.0,0.0,mm,
2012-01-22 06:50:06+00:00,,,,0.0,0.0,mm,
2012-01-22 18:52:09+00:00,,,,0.04,1.016,mm,
2012-01-22 19:10:51+00:00,,,,0.04,1.016,mm,
2012-01-23 06:46:09+00:00,,,,0.0,0.0,mm,
2012-01-23 18:44:11+00:00,,,,0.0,0.0,mm,
2012-01-24 06:42:13+00:00,,,,0.0,0.0,mm,
2012-01-24 18:40:15+00:00,,,,0.0,0.0,mm,
2012-01-25 06:38:17+00:00,,,,0.0,0.0,mm,
2012-01-25 18:36:19+00:00,,,,0.0,0.0,mm,
2012-01-26 06:34:21+00:00,,,,0.0,0.0,mm,
2012-01-26 18:32:23+00:00,,,,0.0,0.0,mm,
2012-01-27 06:30:25+00:00,,,,0.0,0.0,mm,
2012-01-27 18:28:27+00:00,,,,0.0,0.0,mm,
2012-01-28 06:26:29+00:00,,,,0.0,0.0,mm,
2012-01-28 18:24:30+00:00,,,,0.0,0.0,mm,
2012-01-29 06:22:32+00:00,,,,0.0,0.0,mm,
2012-01-29 18:20:34+00:00,,,,0.0,0.0,mm,
2012-01-30 06:18:36+00:00,,,,0.0,0.0,mm,
2012-01-30 18:12:52+00:00,,,,0.0,0.0,mm,
2012-01-31 06:14:40+00:00,,,,0.0,0.0,mm,
2012-01-31 18:12:42+00:00,,,,0.0,0.0,mm,
2012-02-01 06:10:44+00:00,,,,0.0,0.0,mm,
2012-02-01 18:08:45+00:00,,,,0.0,0.0,mm,
2012-02-02 06:06:47+00:00,,,,0.0,0.0,mm,
2012-02-02 18:04:49+00:00,,,,0.0,0.0,mm,
2012-02-03 06:02:51+00:00,,,,0.0,0.0,mm,
2012-02-03 06:45:05+00:00,,,,0.04,1.016,mm,
2012-02-03 06:48:12+00:00,,,,0.04,1.016,mm,
2012-02-03 06:49:54+00:00,,,,0.04,1.016,mm,
2012-02-03 06:51:35+00:00,,,,0.04,1.016,mm,
2012-02-03 06:57:10+00:00,,,,0.04,1.016,mm,
2012-02-03 07:00:13+00:00,,,,0.04,1.016,mm,
2012-02-03 07:07:20+00:00,,,,0.04,1.016,mm,
2012-02-03 07:14:01+00:00,,,,0.04,1.016,mm,
2012-02-03 07:16:12+00:00,,,,0.04,1.016,mm,
2012-02-03 07:22:14+00:00,,,,0.04,1.016,mm,
2012-02-03 07:27:26+00:00,,,,0.04,1.016,mm,
2012-02-03 07:33:22+00:00,,,,0.04,1.016,mm,
2012-02-03 07:47:07+00:00,,,,0.08,2.032,mm,
2012-02-03 08:06:35+00:00,,,,0.04,1.016,mm,
2012-02-03 08:17:45+00:00,,,,0.04,1.016,mm,
2012-02-03 08:26:52+00:00,,,,0.04,1.016,mm,
2012-02-03 08:34:53+00:00,,,,0.04,1.016,mm,
